,locus_tag,name,left,right,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right
1229,BSU_15420,divIVA,1612521,1613015,1,1612187,D,1612170,1612175,1612156,1612161
1230,BSU_15430,ileS,1613357,1616122,1,1613056,A,1613044,1613049,1613016,1613021
1231,BSU_15440,ylyA,1616267,1616641,1,1616224,"F, G",1616211,1616216,1616180,1616185
1232,BSU_15450,lspA,1616744,1617208,1,1616692,A,1616677,1616682,1616653,1616658
1237,BSU_15480,pyrP,1619023,1620330,1,1618154,A,1618142,1618147,1618119,1618124
1241,BSU_15570,cysH,1630382,1631083,1,1630103,A,1630089,1630094,1630070,1630075
1242,BSU_15580,cysP,1631095,1632159,1,1634762,A,1634744,1634749,1634717,1634722
1243,BSU_15640,rqcH,1636131,1637849,-1,1637885,A,1637889,1637894,1637921,1637926
1244,BSU_15650,yloB,1637965,1640637,1,1637910,"E, F",1637898,1637903,1637878,1637883
1247,BSU_15680,gmk,1641949,1642563,1,1640646,A,1640628,1640633,1640607,1640612
1249,BSU_15700,yloI,1642851,1644071,1,1646367,A,1646358,1646363,1646330,1646335
1250,new_1643910_1644485_c,S572,1643910,1644485,-1,1644485,B,1644494,1644499,1644515,1644520
1251,BSU_15770,prkC,1651142,1653088,1,1653033,B,1653027,1653032,1652988,1652993
1252,BSU_15810,spoVM,1655446,1655526,1,1655152,"E, F",1655138,1655143,1655119,1655124
1253,BSU_15820,rpmB,1655599,1655787,-1,1655880,A,1655888,1655893,1655913,1655918
1254,BSU_15830,yloU,1656064,1656426,1,1655960,A,1655954,1655959,1655930,1655935
1255,BSU_15840,fakA,1656442,1658103,1,1656025,A,1656016,1656021,1655990,1655995
1256,BSU_15850,sdaAB,1658242,1658904,1,1658195,A,1658183,1658188,1658157,1658162
1257,BSU_15880,fapR,1661967,1662533,1,1661937,A,1661920,1661925,1661892,1661897
1259,BSU_15900,fabD,1663567,1664520,1,1665309,A,1665296,1665301,1665265,1665270
1260,BSU_15930,rnc,1665710,1666459,1,1665639,?,1665625,1665630,1665605,1665610
1262,BSU_15950,ftsY,1670140,1671129,1,1666541,A,1666524,1666529,1666501,1666506
1263,BSU_15960,sivC,1671166,1671651,-1,1671689,D,1671701,1671706,1671726,1671731
1264,BSU_15970,ylxM,1671828,1672160,1,1671791,A,1671781,1671786,1671761,1671766
1268,BSU_16030,trmD,1675171,1675902,1,1675933,A,1675921,1675926,1675899,1675904
1269,BSU_16050,rbgA,1676532,1677380,1,1676463,A,1676449,1676454,1676425,1676430
1271,BSU_16070,ylqG,1678250,1679980,1,1677431,D,1677415,1677420,1677399,1677404
1273,BSU_16090,sucC,1680431,1681588,1,1680380,A,1680372,1680377,1680335,1680340
1277,BSU_16130,trmFO,1685812,1687119,1,1685780,"E, F",1685771,1685776,1685739,1685744
1278,BSU_16140,codV,1687187,1688101,1,1687163,A,1687150,1687155,1687123,1687128
1279,BSU_16150,clpQ,1688114,1688659,1,1687243,A,1687234,1687239,1687203,1687208
1280,BSU_16180,flgB,1691278,1691667,1,1691052,D,1691046,1691051,1691007,1691012
1281,BSU_16190,flgC,1691667,1692119,1,1691214,A,1691194,1691199,1691182,1691187
1282,BSU_16210,fliF,1692496,1694106,1,1716477,A,1716464,1716469,1716433,1716438
1283,BSU_16490,rpsB,1717933,1718673,1,1717808,A,1717798,1717803,1717765,1717770
1285,BSU_16530,uppS,1721214,1721996,1,1721108,A,1721100,1721105,1721076,1721081
1286,BSU_16540,cdsA,1722000,1722809,1,1722813,A,1722808,1722813,1722774,1722779
1287,BSU_misc_RNA_71,surG,1731457,1731674,1,1731513,"F, G",1731504,1731509,1731468,1731473
1288,BSU_16590,ylxS,1731776,1732246,1,1731599,A,1731589,1731594,1731565,1731570
1289,BSU_16600,nusA,1732281,1733396,1,1736069,B,1736055,1736060,1736032,1736037
1290,BSU_16670,ribC,1737834,1738784,1,1737630,A,1737624,1737629,1737587,1737592
1291,BSU_16680,rpsO,1738941,1739210,1,1738824,A,1738810,1738815,1738782,1738787
1292,BSU_16690,pnpA,1739383,1741500,1,1739325,A,1739306,1739311,1739283,1739288
1293,BSU_16710,mlpA,1742617,1743846,1,1742207,"E, F",1742197,1742202,1742170,1742175
1294,BSU_16720,ymxH,1743924,1744181,1,1743890,"E, F",1743884,1743889,1743850,1743855
1295,BSU_16730,spoVFA,1744367,1745260,1,1744314,K,1744308,1744313,1744280,1744285
1296,BSU_16740,spoVFB,1745263,1745865,1,1745936,A,1745929,1745934,1745903,1745908
1297,BSU_16750,asd,1745991,1747031,1,1745970,?,1745957,1745962,1745928,1745933
1298,new_1748711_1749895_c,S601,1748711,1749895,-1,1749899,"E, F",1749904,1749909,1749938,1749943
1299,BSU_16780,rnjB,1749418,1751085,1,1749377,A,1749359,1749364,1749333,1749338
1300,BSU_16790,tepA,1751201,1751938,1,1751161,"F, G",1751152,1751157,1751123,1751128
1301,BSU_16800,spoIIIE,1752278,1754641,1,1752193,A,1752173,1752178,1752156,1752161
1303,BSU_16825,ymfD,1755649,1756857,1,1755585,"F, G",1755568,1755573,1755555,1755560
1305,BSU_16860,ymfH,1758314,1759600,1,1756968,A,1756961,1756966,1756925,1756930
1306,BSU_16880,ymfJ,1760464,1760721,1,1760417,"F, G",1760404,1760409,1760382,1760387
1307,BSU_16890,ymfK/1,1760851,1761303,1,1760797,A,1760779,1760784,1760766,1760771
1308,BSU_16900,ymfK/2,1761302,1761640,1,1761830,?,1761815,1761820,1761787,1761792
1310,BSU_16940,recA,1764645,1765691,1,1764614,A,1764606,1764611,1764569,1764574
1311,BSU_16950,pbpX,1765859,1767034,1,1765815,"W, X, Y",1765806,1765811,1765782,1765787
1312,BSU_16960,rny,1767310,1768872,1,1767136,A,1767128,1767133,1767105,1767110
1314,BSU_16980,spoVS,1769935,1770195,1,1769531,"E, F",1769512,1769517,1769490,1769495
1315,BSU_16990,tdh,1770461,1771504,1,1770412,A,1770404,1770409,1770382,1770387
1316,BSU_17010,ymcB,1772843,1774372,1,1772787,A,1772774,1772779,1772753,1772758
1317,BSU_17030,cotE,1775067,1775612,1,1774973,"E, F",1774954,1774959,1774935,1774940
1318,BSU_17040,mutS,1775745,1778321,1,1775692,A,1775681,1775686,1775648,1775653
1320,new_1780399_1780532,ncr952,1780405,1780550,1,1780399,A,1780387,1780392,1780356,1780361
1321,BSU_17060,ymzD,1780618,1781073,-1,1781165,A,1781165,1781170,1781203,1781208
1322,BSU_17070,ymcC,1781228,1781785,-1,1781905,"E, F",1781905,1781910,1781943,1781948
1323,BSU_17080,pksA,1781906,1782523,1,1781894,A,1781878,1781883,1781860,1781865
1324,BSU_17090,pksB,1782713,1783390,1,1782643,A,1782626,1782631,1782610,1782615
1326,BSU_17230,pksS,1858566,1859783,-1,1859838,?,1859852,1859857,1859877,1859882
1327,BSU_17240,ymzB,1860014,1860370,-1,1860435,?,1860444,1860449,1860475,1860480
1328,BSU_17250,ymaE,1860449,1861273,-1,1861311,A,1861322,1861327,1861337,1861342
1329,BSU_17260,aprX,1861384,1862712,-1,1862738,"A, K",1862738,1862743,1862776,1862781
1330,BSU_17266,ymzE/1,1862937,1862993,1,1862898,A,1862881,1862886,1862866,1862871
1331,BSU_17270,pghC,1863448,1864155,1,1863384,A,1863378,1863383,1863339,1863344
1332,BSU_17280,ymaD,1864225,1864677,1,1864190,A,1864178,1864183,1864146,1864151
1333,BSU_17290,ebrB,1864691,1865044,-1,1865427,A,1865430,1865435,1865460,1865465
1334,BSU_17310,ymaG,1865512,1865787,-1,1865827,K,1865836,1865841,1865856,1865861
1335,BSU_17320,ymaF,1865876,1866289,1,1865824,"E, F",1865811,1865816,1865782,1865787
1336,BSU_17330,miaA,1866389,1867333,1,1866340,A,1866335,1866340,1866297,1866302
1337,BSU_17340,hfq,1867373,1867594,1,1867334,H,1867319,1867324,1867303,1867308
1338,BSU_17360,ymzA,1868144,1868374,1,1868101,A,1868095,1868100,1868066,1868071
1341,BSU_17390,nrdF,1871089,1872078,1,1868569,A,1868556,1868561,1868534,1868539
1343,new_1872786_1873153,S623,1872786,1873153,1,1872786,?,1872766,1872771,1872756,1872761
1344,BSU_17410,cwlC,1872812,1873579,-1,1873592,K,1873594,1873599,1873630,1873635
1345,BSU_17420,spoVK,1874203,1875171,1,1874073,"E, F",1874062,1874067,1874036,1874041
1346,BSU_17430,ynbA,1875304,1876566,1,1875250,A,1875232,1875237,1875217,1875222
1349,BSU_17460,glnA,1878425,1879759,1,1877935,A,1877917,1877922,1877902,1877907
1350,BSU_17470,ynxB,1880087,1880377,1,1880043,A,1880027,1880032,1880011,1880016
1351,BSU_17500,ynaB,1881536,1881970,1,1881406,A,1881397,1881402,1881375,1881380
1353,BSU_17520,ynaD,1883166,1883678,1,1883135,H,1883115,1883120,1883099,1883104
1354,BSU_17530,ynaE,1884238,1884879,1,1884125,A,1884107,1884112,1884084,1884089
1355,BSU_17570,xynP,1887352,1888743,1,1887031,A,1887016,1887021,1886997,1887002
1356,new_1888890_1889195_c,S632,1888890,1889195,-1,1889195,K,1889200,1889205,1889227,1889232
1357,BSU_17590,xylR,1890512,1891666,-1,1891743,A,1891756,1891761,1891769,1891774
1358,BSU_17600,xylA,1891908,1893245,1,1891737,?,1891722,1891727,1891704,1891709
1360,BSU_17620,yncB,1895378,1896013,-1,1896059,A,1896061,1896066,1896097,1896102
1361,BSU_17630,yncC,1896424,1897839,1,1896225,A,1896210,1896215,1896184,1896189
1362,BSU_17640,yncD,1897941,1899125,-1,1899209,"E, F",1899216,1899221,1899237,1899242
1363,BSU_17650,yncE,1899589,1900050,1,1899547,A,1899531,1899536,1899504,1899509
1364,new_1900570_1900855_c,S641,1900570,1900855,-1,1900855,A,1900868,1900873,1900894,1900899
1365,BSU_17670,cotU,1901117,1901377,-1,1901408,K,1901409,1901414,1901441,1901446
1367,BSU_17680,thyA,1902219,1903058,1,1902168,A,1902155,1902160,1902138,1902143
1368,new_1903330_1903490,S645,1903330,1903490,1,1903319,K,1903300,1903305,1903278,1903283
1369,BSU_17690,yncM,1903511,1904233,-1,1904266,A,1904275,1904280,1904292,1904297
1370,BSU_17699,ynzK,1904393,1904749,-1,1904790,A,1904794,1904799,1904829,1904834
1371,BSU_17700,cotC,1904995,1905195,-1,1905221,K,1905233,1905238,1905249,1905254
1372,BSU_17710,tatAC,1905370,1905558,-1,1905540,?,1905546,1905551,1905567,1905572
1374,BSU_17730,yndB,1906272,1906706,-1,1906752,A,1906764,1906769,1906784,1906789
1375,BSU_17750,yndD,1907494,1909056,1,1907351,"F, G",1907346,1907351,1907306,1907311
1376,BSU_17780,yndG,1911528,1912334,1,1911492,A,1911487,1911492,1911454,1911459
1377,new_1912142_1913240_c,S651,1912142,1913240,-1,1913240,K,1913244,1913249,1913274,1913279
1378,new_1915001_1915132_c,surA,1914991,1915272,-1,1915132,?,1915147,1915152,1915162,1915167
1379,BSU_17820,pghL,1915221,1915979,1,1915124,K,1915106,1915111,1915092,1915097
1380,BSU_17830,yndM,1916006,1916545,-1,1916552,"F, G",1916552,1916557,1916585,1916590
1381,BSU_17840,fosB,1916663,1917097,1,1916636,"W, X, Y",1916620,1916625,1916597,1916602
1382,new_1917432_1917610,ncrF,1917501,1917581,1,1917432,"W, X, Y",1917425,1917430,1917402,1917407
1383,BSU_17850,lexA,1917639,1918256,-1,1918301,A,1918309,1918314,1918337,1918342
1384,BSU_17860,yneA,1918406,1918723,1,1918355,A,1918341,1918346,1918322,1918327
1385,BSU_17870,yneB,1918742,1919395,1,1919432,A,1919423,1919428,1919398,1919403
1386,BSU_17890,tkt,1919861,1921864,1,1919830,A,1919823,1919828,1919791,1919796
1387,new_1921866_1922524_c,S661,1921866,1922524,-1,1922524,A,1922524,1922529,1922555,1922560
1388,BSU_17900,sirA,1922017,1922463,1,1921964,A,1921952,1921957,1921932,1921937
1390,BSU_17920,ynzD,1922841,1923014,-1,1923059,A,1923064,1923069,1923084,1923089
1391,BSU_17930,ccdA,1923234,1923941,1,1923130,"A, H",1923118,1923123,1923087,1923092
1392,BSU_17940,yneI,1924030,1924392,1,1923997,A,1923981,1923986,1923957,1923962
1393,BSU_17950,yneJ,1924471,1924962,1,1924447,A,1924433,1924438,1924409,1924414
1394,BSU_17960,yneK,1924993,1925421,-1,1925451,A,1925460,1925465,1925479,1925484
1395,new_1925528_1925637,S665,1925528,1925637,1,1925528,K,1925520,1925525,1925490,1925495
1396,BSU_17970,cotM,1925655,1926047,-1,1926048,K,1926048,1926053,1926084,1926089
1397,BSU_17980,sspP,1926128,1926274,-1,1926464,"F, G",1926479,1926484,1926500,1926505
1398,BSU_17990,sspO,1926306,1926452,-1,1926704,?,1926716,1926721,1926737,1926742
1399,BSU_18000,citB,1926680,1929409,1,1925915,"E, F",1925908,1925913,1925877,1925882
1401,BSU_18019,ynzL,1930074,1930199,1,1930038,"F, G",1930026,1930031,1930007,1930012
1402,BSU_18020,sspN,1930264,1930410,1,1930249,"F, G",1930242,1930247,1930216,1930221
1403,BSU_18030,tlp,1930447,1930698,1,1930250,"F, G",1930242,1930247,1930216,1930221
1404,BSU_18040,yneP,1930834,1931199,1,1930742,A,1930737,1930742,1930702,1930707
1405,BSU_18060,yneR,1931545,1931832,-1,1931874,A,1931878,1931883,1931906,1931911
1407,BSU_18080,yneT,1932671,1933078,1,1932634,A,1932625,1932630,1932598,1932603
1408,BSU_18090,parE,1933477,1935444,1,1933162,A,1933155,1933160,1933124,1933129
1409,BSU_18110,ynfC,1938066,1938476,-1,1938452,A,1938465,1938470,1938490,1938495
1410,BSU_18120,alsT,1938925,1940322,1,1938847,A,1938830,1938835,1938805,1938810
1411,new_1940412_1941158_c,S675,1940412,1941158,-1,1941180,K,1941192,1941197,1941217,1941222
1412,BSU_18130,bglC,1940625,1942124,1,1940572,A,1940558,1940563,1940537,1940542
1413,BSU_18150,xynC,1942714,1943982,-1,1945977,A,1945977,1945982,1946007,1946012
1414,BSU_18170,yngA,1946249,1946695,1,1946230,A,1946210,1946215,1946186,1946191
1415,BSU_18180,yngB,1946702,1947595,1,1947220,A,1947202,1947207,1947185,1947190
1416,BSU_18200,nrnB,1948313,1949512,-1,1949584,"F, G",1949595,1949600,1949610,1949615
1417,BSU_18210,yngE,1949682,1951217,-1,1957383,"E, F",1957394,1957399,1957408,1957413
1418,BSU_18280,yngK,1958027,1959559,-1,1959597,K,1959611,1959616,1959629,1959634
1419,BSU_18290,yngL,1959695,1960087,-1,1960122,"F, G",1960136,1960141,1960148,1960153
1420,BSU_18300,ppsE,1960198,1964037,-1,1998066,A,1998074,1998079,1998101,1998106
1421,BSU_18350,dacC,1998340,1999815,-1,2000867,H,2000869,2000874,2000905,2000910
1422,BSU_18370,yoeA,2000960,2002351,-1,2002456,?,2002467,2002472,2002487,2002492
1423,BSU_18380,iseA,2002637,2003182,1,2002172,B,2002166,2002171,2002135,2002140
1424,BSU_18390,yoeC,2003401,2003946,-1,2004000,A,2004010,2004015,2004033,2004038
1425,BSU_18400,yoeD,2004262,2004492,-1,2004530,A,2004544,2004549,2004556,2004561
1426,BSU_18410,ggt,2004677,2006440,1,2004632,A,2004612,2004617,2004592,2004597
1427,BSU_18420,yofA,2006541,2007398,-1,2007464,A,2007466,2007471,2007498,2007503
1428,BSU_18440,gltB,2008572,2010053,-1,2014688,A,2014703,2014708,2014719,2014724
1430,BSU_18460,gltC,2014779,2015681,1,2013153,?,2013136,2013141,2013123,2013128
1431,BSU_18470,proJ,2015733,2016848,-1,2017746,A,2017759,2017764,2017771,2017776
1432,BSU_18480,proH,2016845,2017738,-1,2017809,"E, F",2017810,2017815,2017846,2017851
1433,BSU_18490,rtp,2017886,2018254,-1,2018312,H,2018314,2018319,2018349,2018354
1434,BSU_18500,yoxD,2018554,2019270,-1,2019317,A,2019322,2019327,2019345,2019350
1435,BSU_18510,yoxC,2019421,2019726,1,2019396,B,2019385,2019390,2019357,2019362
1437,BSU_18530,yoaA,2020611,2021144,1,2020568,A,2020557,2020562,2020526,2020531
1438,BSU_18540,yoaB,2021223,2022467,-1,2025291,A,2025298,2025303,2025320,2025325
1439,BSU_18570,yoaE,2025400,2027442,1,2025358,A,2025339,2025344,2025316,2025321
1441,BSU_18590,yoaG,2028175,2028579,-1,2028675,"W, X, Y",2028688,2028693,2028709,2028714
1443,BSU_18610,yoaH,2029429,2031114,-1,2031202,D,2031209,2031214,2031233,2031238
1444,BSU_18620,yoaI,2031439,2032890,1,2031390,K,2031383,2031388,2031351,2031356
1445,BSU_18630,yoaJ,2032927,2033625,-1,2033679,A,2033690,2033695,2033704,2033709
1446,BSU_18660,yoaM,2036039,2036722,1,2036012,"F, G",2036000,2036005,2035968,2035973
1447,BSU_18669,yozS,2037063,2037368,-1,2037470,A,2037478,2037483,2037504,2037509
1448,BSU_18670,oxdD,2037601,2038779,-1,2038809,K,2038821,2038826,2038835,2038840
1449,BSU_18700,yoaQ,2040673,2041029,1,2040654,"E, F",2040645,2040650,2040616,2040621
1450,BSU_18709,yozT,2040988,2041227,-1,2042856,"F, G",2042864,2042869,2042889,2042894
1452,BSU_18730,yoaS,2043186,2043668,1,2043139,A,2043121,2043126,2043100,2043105
1453,BSU_18780,yoaW,2046980,2047411,-1,2047439,A,2047454,2047459,2047476,2047481
1454,BSU_18800,penP,2048533,2049453,1,2048471,A,2048452,2048457,2048440,2048445
1455,BSU_18820,yobB,2050689,2050952,1,2050649,A,2050629,2050634,2050618,2050623
1456,BSU_18830,pps,2051329,2053929,-1,2054039,A,2054044,2054049,2054073,2054078
1457,new_2053985_2054612,ncr1015,2053989,2054109,1,2053985,A,2053976,2053981,2053952,2053957
1458,BSU_18840,xynA,2054599,2055240,-1,2055338,A,2055342,2055347,2055376,2055381
1459,BSU_18849,yozV,2055868,2056107,-1,2056154,A,2056169,2056174,2056191,2056196
1460,BSU_18850,yobD,2056278,2056616,1,2056242,A,2056227,2056232,2056198,2056203
1461,BSU_18890,yobF,2058715,2059638,-1,2059497,A,2059499,2059504,2059535,2059540
1462,BSU_18908,yozY,2060817,2061077,1,2060778,A,2060759,2060764,2060738,2060743
1463,BSU_18909,yozZ,2061855,2061995,1,2061526,A,2061521,2061526,2061492,2061497
1464,BSU_18910,rapK,2062150,2063265,1,2062097,A,2062085,2062090,2062055,2062060
1466,BSU_18930,yobH,2063510,2064163,-1,2065456,?,2065469,2065474,2065492,2065497
1467,BSU_18960,yozM,2065042,2065377,1,2064984,A,2064967,2064972,2064952,2064957
1468,BSU_18970,yobI,2065424,2069029,-1,2069174,A,2069182,2069187,2069202,2069207
1470,BSU_misc_RNA_74,SR5,2069732,2070115,-1,2070118,A,2070124,2070129,2070146,2070151
1471,new_2069824_2069977,SR5,2069821,2070075,1,2069802,A,2069795,2069800,2069758,2069763
1473,BSU_18980,yobJ,2070244,2071086,-1,2071114,"W, X, Y",2071115,2071120,2071147,2071152
1474,BSU_19000,yobL,2071754,2073556,-1,2073596,A,2073611,2073616,2073622,2073627
1475,BSU_19010,yobM,2073658,2074215,-1,2074617,A,2074621,2074626,2074650,2074655
1476,BSU_19020,yobN,2074343,2075779,1,2074310,"E, F",2074295,2074300,2074274,2074279
1477,BSU_19030,yobO,2076206,2078626,1,2076113,H,2076094,2076099,2076076,2076081
1478,new_2079086_2079196,bsrF,2079094,2079203,1,2079086,A,2079073,2079078,2079043,2079048
1479,BSU_19040,csaA,2079214,2079546,-1,2081141,A,2081145,2081150,2081168,2081173
1480,BSU_19050,yobQ,2079611,2080336,-1,2082484,A,2082497,2082502,2082523,2082528
1481,BSU_19060,yobR,2080351,2081094,-1,2082528,A,2082539,2082544,2082563,2082568
1482,BSU_19090,yobU,2082531,2083013,-1,2083056,?,2083067,2083072,2083088,2083093
1483,BSU_19100,yobV,2083067,2084008,-1,2084046,A,2084049,2084054,2084085,2084090
1484,BSU_19110,yobW,2084214,2084759,1,2084109,K,2084103,2084108,2084071,2084076
1485,BSU_19120,czrA,2084786,2085109,-1,2085141,A,2085141,2085146,2085178,2085183
1486,BSU_19130,yocA,2085303,2085980,1,2085247,A,2085232,2085237,2085214,2085219
1487,BSU_19140,yozB,2086070,2086606,-1,2086653,A,2086658,2086663,2086690,2086695
1488,BSU_19150,yocB,2086743,2087525,-1,2087566,B,2087579,2087584,2087606,2087611
1489,BSU_19160,yocC,2087696,2088193,1,2087648,A,2087641,2087646,2087609,2087614
1490,BSU_19170,yocD,2088257,2089234,1,2088221,A,2088216,2088221,2088190,2088195
1491,BSU_19180,des,2089396,2090454,1,2089368,A,2089357,2089362,2089334,2089339
1492,BSU_19190,desK,2090574,2091686,1,2090526,A,2090517,2090522,2090483,2090488
1493,new_2092326_2092824_c,S731,2092326,2092824,-1,2092824,"E, F",2092831,2092836,2092850,2092855
1494,new_2092817_2093011,S732,2092817,2093011,1,2092817,K,2092801,2092806,2092785,2092790
1495,new_2093013_2093780,S733,2093013,2093780,1,2093802,A,2093797,2093802,2093763,2093768
1496,BSU_19220,recQ,2094010,2095785,-1,2096111,A,2096113,2096118,2096147,2096152
1497,BSU_misc_RNA_32,bsrB,2095909,2096113,-1,2097023,A,2097026,2097031,2097063,2097068
1499,BSU_19240,yocK,2097126,2097617,-1,2097641,B,2097654,2097659,2097680,2097685
1500,BSU_19259,yoyB,2098102,2098329,1,2098062,"E, F",2098055,2098060,2098023,2098028
1501,BSU_19260,yocM,2098316,2098792,-1,2098895,"E, F",2098901,2098906,2098934,2098939
1503,BSU_19280,yocN,2099127,2099360,1,2098839,"E, F",2098827,2098832,2098802,2098807
1504,BSU_19290,yozO,2099446,2099790,-1,2099863,A,2099872,2099877,2099888,2099893
1505,BSU_19300,yozC,2100147,2100350,-1,2100389,A,2100391,2100396,2100427,2100432
1506,BSU_19310,dhaS,2100580,2102067,1,2100442,A,2100431,2100436,2100398,2100403
1507,BSU_19320,sqhC,2102168,2104066,1,2102141,"E, F",2102134,2102139,2102104,2102109
1508,BSU_19340,yocR,2104934,2106271,-1,2106314,A,2106321,2106326,2106342,2106347
1509,BSU_19350,yocS,2106490,2107455,1,2106410,A,2106402,2106407,2106375,2106380
1510,BSU_19360,odhB,2107505,2108758,-1,2111722,A,2111735,2111740,2111758,2111763
1511,BSU_19380,yojO,2111837,2113753,-1,2114697,A,2114709,2114714,2114722,2114727
1512,BSU_19400,yojM,2114742,2115332,-1,2116745,D,2116757,2116762,2116771,2116776
1513,BSU_19410,cwlS,2115425,2116669,-1,2116967,H,2116979,2116984,2116992,2116997
1514,BSU_19420,yojK,2117051,2118268,-1,2118309,A,2118309,2118314,2118345,2118350
1515,BSU_19430,cdaS,2118504,2119127,-1,2119278,B,2119290,2119295,2119308,2119313
1516,BSU_19440,yojI,2119393,2120751,1,2119166,"F, G",2119147,2119152,2119126,2119131
1517,BSU_19450,rsbRC,2120767,2121615,1,2119223,H,2119207,2119212,2119193,2119198
1518,BSU_19460,bshB2,2121641,2122306,-1,2122979,A,2122989,2122994,2123010,2123015
1519,BSU_19470,yojF,2122325,2122675,-1,2123947,A,2123947,2123952,2123972,2123977
1522,BSU_19490,gerT,2124021,2124494,1,2123784,K,2123778,2123783,2123747,2123752
1523,BSU_19510,yojB,2124529,2124765,-1,2124803,K,2124803,2124808,2124839,2124844
1524,BSU_19520,yojA,2124850,2126184,-1,2126327,A,2126338,2126343,2126356,2126361
1525,BSU_19530,yodA,2126549,2126938,1,2126441,A,2126429,2126434,2126409,2126414
1526,BSU_19540,yodB,2127345,2127683,-1,2127774,A,2127775,2127780,2127812,2127817
1527,BSU_19550,yodC,2127813,2128421,1,2127736,A,2127721,2127726,2127702,2127707
1528,BSU_19560,mhqD,2128464,2129066,-1,2130025,A,2130034,2130039,2130061,2130066
1529,BSU_19570,mhqE,2129082,2129993,-1,2131116,"F, G",2131122,2131127,2131145,2131150
1530,BSU_19579,yoyD,2130177,2130377,1,2130134,A,2130125,2130130,2130102,2130107
1531,BSU_19590,ctpA,2131902,2133302,-1,2133342,A,2133354,2133359,2133369,2133374
1532,BSU_19600,yodH,2133455,2134156,1,2133437,K,2133429,2133434,2133404,2133409
1533,BSU_19610,yodI,2134244,2134495,1,2134208,K,2134202,2134207,2134172,2134177
1534,BSU_19620,ldcB,2134566,2135387,-1,2136261,A,2136265,2136270,2136288,2136293
1535,BSU_19639,yoyE,2136373,2136498,1,2136357,"F, G",2136337,2136342,2136321,2136326
1536,BSU_19640,yodL,2136538,2136852,-1,2136880,H,2136881,2136886,2136911,2136916
