##gnf-version 1
# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Tierrafría, V. H. et al. (2022). RegulonDB 11.0: Comprehensive high-throughput datasets on transcriptional regulation in Escherichia coli K-12,
#      Microb Genom. 2022 May;8(5). doi: 10.1099/mgen.0.000833. PMID: 35584008. https://doi.org/10.1099/mgen.0.000833
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
# Release: 11.1 Date: 12/12/2022
# ___________________________________________________________________________
# Created: 12/14/2022 13:38:07
# Columns:
# (1) regulatorId. Transcription Factor (TF) identifier
# (2) regulatorName. Transcription Factor (TF) Name
# (3) regulatorGeneName. Gene(s) coding for the TF
# (4) regulatedId. Gene ID regulated by the TF (regulated Gene)
# (5) regulatedName. Gene regulated by the TF (regulated Gene)
# (6) function. Regulatory Function of the TF on the regulated Gene (+ activator, - repressor, +- dual, ? unknown)
# (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed, Strong, Weak)
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
ECK120011298	SoxS	soxS	ECK120001147	ygiB	+	Weak
ECK120011298	SoxS	soxS	ECK120001148	ygiC	+	Weak
ECK120011298	SoxS	soxS	ECK120001199	zwf	+	Confirmed
ECK120011298	SoxS	soxS	ECK120001236	nfsA	+	Confirmed
ECK120011298	SoxS	soxS	ECK120001296	acnA	+	Confirmed
ECK120011298	SoxS	soxS	ECK120001302	ribA	+	Confirmed
ECK120011298	SoxS	soxS	ECK120001334	rob	-	Strong
ECK120011298	SoxS	soxS	ECK120001377	glnD	+	Weak
ECK120011298	SoxS	soxS	ECK120001386	inaA	+	Strong
ECK120011298	SoxS	soxS	ECK120001389	waaY	+	Strong
ECK120011298	SoxS	soxS	ECK120001390	waaZ	+	Strong
ECK120011298	SoxS	soxS	ECK120001398	marA	+	Strong
ECK120011298	SoxS	soxS	ECK120001399	marR	+	Strong
ECK120011298	SoxS	soxS	ECK120001547	marB	+	Strong
ECK120011298	SoxS	soxS	ECK120001632	nepI	+	Strong
ECK120011298	SoxS	soxS	ECK120001646	acrA	+	Confirmed
ECK120011298	SoxS	soxS	ECK120001647	acrB	+	Confirmed
ECK120011298	SoxS	soxS	ECK120002346	mdaB	+	Weak
ECK120011298	SoxS	soxS	ECK120002360	fldB	+	Weak
ECK120011298	SoxS	soxS	ECK120002395	ybjC	+	Confirmed
ECK120011298	SoxS	soxS	ECK120002505	micF	+	Confirmed
ECK120011298	SoxS	soxS	ECK120002564	nfsB	+	Strong
ECK120011298	SoxS	soxS	ECK120002858	decR	+	Strong
ECK120011298	SoxS	soxS	ECK120002996	acrZ	+	Weak
ECK120011298	SoxS	soxS	ECK120003047	ybjN	+	Confirmed
ECK120011298	SoxS	soxS	ECK120003090	pqiA	+	Confirmed
ECK120011298	SoxS	soxS	ECK120003091	pqiB	+	Confirmed
ECK120011298	SoxS	soxS	ECK120003092	pqiC	+	Confirmed
ECK120011298	SoxS	soxS	ECK120003295	ompN	+	Confirmed
ECK120011298	SoxS	soxS	ECK120003296	ydbK	+	Confirmed
ECK120011298	SoxS	soxS	ECK120003647	zinT	+	Weak
ECK120011298	SoxS	soxS	ECK120004204	yhbW	+	Weak
ECK120011298	SoxS	soxS	ECK120004214	yrbL	+	Strong
ECK120011298	SoxS	soxS	ECK120029856	uof	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120000280	fecA	?	ND
ECK120011302	OxyR	oxyR	ECK120000281	fecB	?	ND
ECK120011302	OxyR	oxyR	ECK120000282	fecC	?	ND
ECK120011302	OxyR	oxyR	ECK120000283	fecD	?	ND
ECK120011302	OxyR	oxyR	ECK120000284	fecE	?	ND
ECK120011302	OxyR	oxyR	ECK120000352	fur	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120000405	gor	+	Weak
ECK120011302	OxyR	oxyR	ECK120000410	grxA	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120000424	hemH	+	Strong
ECK120011302	OxyR	oxyR	ECK120000504	katG	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120000577	metE	+	Strong
ECK120011302	OxyR	oxyR	ECK120000584	metR	+	Strong
ECK120011302	OxyR	oxyR	ECK120000674	oxyR	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120000745	poxB	+	Strong
ECK120011302	OxyR	oxyR	ECK120000843	rimK	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120001055	uxuA	-	Weak
ECK120011302	OxyR	oxyR	ECK120001062	xthA	+	Strong
ECK120011302	OxyR	oxyR	ECK120001236	nfsA	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120001346	sufA	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120001351	ahpC	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120001352	ahpF	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120001370	ychF	-	Strong
ECK120011302	OxyR	oxyR	ECK120001381	dps	+	Strong
ECK120011302	OxyR	oxyR	ECK120001817	trxC	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120002078	hemF	+	Weak
ECK120011302	OxyR	oxyR	ECK120002127	ccp	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120002236	znuB	+	Strong
ECK120011302	OxyR	oxyR	ECK120002323	gntP	-	Weak
ECK120011302	OxyR	oxyR	ECK120002395	ybjC	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120002446	uxuB	-	Weak
ECK120011302	OxyR	oxyR	ECK120002558	oxyS	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120002616	isrC	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120002940	dsbG	+	Strong
ECK120011302	OxyR	oxyR	ECK120003047	ybjN	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120003056	hcr	+	Strong
ECK120011302	OxyR	oxyR	ECK120003057	hcp	+	Strong
ECK120011302	OxyR	oxyR	ECK120003494	sufE	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120003495	sufS	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120003496	sufD	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120003497	sufC	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120003498	sufB	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120003604	znuA	+	Strong
ECK120011302	OxyR	oxyR	ECK120003605	znuC	+	Strong
ECK120011302	OxyR	oxyR	ECK120003647	zinT	+	Strong
ECK120011302	OxyR	oxyR	ECK120003666	flu	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120003749	elaB	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120003749	elaB	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120003828	mntH	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120004442	fhuF	-	Confirmed
ECK120011302	OxyR	oxyR	ECK120016326	yjjZ	+	Confirmed
ECK120011302	OxyR	oxyR	ECK120029856	uof	+	Confirmed
ECK120011306	PhoB	phoB	ECK120000035	amn	+	Weak
ECK120011306	PhoB	phoB	ECK120000250	eda	-	Strong
ECK120011306	PhoB	phoB	ECK120000332	cra	-	Weak
ECK120011306	PhoB	phoB	ECK120000483	argP	+	Weak
ECK120011306	PhoB	phoB	ECK120000664	ompF	+	Weak
ECK120011306	PhoB	phoB	ECK120000705	phnC	+	Strong
ECK120011306	PhoB	phoB	ECK120000706	phnD	+	Strong
ECK120011306	PhoB	phoB	ECK120000707	phnF	+	Strong
ECK120011306	PhoB	phoB	ECK120000708	phnG	+	Strong
ECK120011306	PhoB	phoB	ECK120000709	phnH	+	Strong
ECK120011306	PhoB	phoB	ECK120000710	phnI	+	Strong
ECK120011306	PhoB	phoB	ECK120000711	phnJ	+	Strong
ECK120011306	PhoB	phoB	ECK120000712	phnK	+	Strong
ECK120011306	PhoB	phoB	ECK120000713	phnL	+	Strong
ECK120011306	PhoB	phoB	ECK120000714	phnM	+	Strong
ECK120011306	PhoB	phoB	ECK120000715	phnN	+	Strong
ECK120011306	PhoB	phoB	ECK120000716	phnO	+	Strong
ECK120011306	PhoB	phoB	ECK120000717	phnP	+	Strong
ECK120011306	PhoB	phoB	ECK120000718	phoA	+	Strong
ECK120011306	PhoB	phoB	ECK120000719	phoB	+	Strong
ECK120011306	PhoB	phoB	ECK120000720	phoE	+	Strong
ECK120011306	PhoB	phoB	ECK120000723	phoQ	+	Weak
ECK120011306	PhoB	phoB	ECK120000724	phoR	+	Strong
ECK120011306	PhoB	phoB	ECK120000725	pstS	+	Confirmed
ECK120011306	PhoB	phoB	ECK120000726	phoU	+	Confirmed
ECK120011306	PhoB	phoB	ECK120000773	pstA	+	Confirmed
ECK120011306	PhoB	phoB	ECK120000774	pstB	+	Confirmed
ECK120011306	PhoB	phoB	ECK120000775	pstC	+	Confirmed
ECK120011306	PhoB	phoB	ECK120000916	sbcC	-	Strong
ECK120011306	PhoB	phoB	ECK120001035	ugpA	+	Strong
ECK120011306	PhoB	phoB	ECK120001035	ugpA	-	Strong
ECK120011306	PhoB	phoB	ECK120001036	ugpB	+	Strong
ECK120011306	PhoB	phoB	ECK120001036	ugpB	-	Strong
ECK120011306	PhoB	phoB	ECK120001037	ugpC	+	Strong
ECK120011306	PhoB	phoB	ECK120001037	ugpC	-	Strong
ECK120011306	PhoB	phoB	ECK120001038	ugpE	+	Strong
ECK120011306	PhoB	phoB	ECK120001038	ugpE	-	Strong
ECK120011306	PhoB	phoB	ECK120001039	ugpQ	+	Strong
ECK120011306	PhoB	phoB	ECK120001039	ugpQ	-	Strong
ECK120011306	PhoB	phoB	ECK120001082	sbcD	-	Strong
ECK120011306	PhoB	phoB	ECK120001189	psiE	+	Strong
ECK120011306	PhoB	phoB	ECK120001240	waaH	+	Weak
ECK120011306	PhoB	phoB	ECK120001256	phnE	+	Strong
ECK120011306	PhoB	phoB	ECK120001367	psiF	+	Strong
ECK120011306	PhoB	phoB	ECK120001673	phoH	+	Strong
ECK120011306	PhoB	phoB	ECK120002005	tktB	+	Weak
ECK120011306	PhoB	phoB	ECK120002125	gadW	+	Weak
ECK120011306	PhoB	phoB	ECK120002126	gadX	+	Weak
ECK120011306	PhoB	phoB	ECK120002130	rcdB	+	Strong
ECK120011306	PhoB	phoB	ECK120002235	cusA	+	Strong
ECK120011306	PhoB	phoB	ECK120002306	adiC	+	Weak
ECK120011306	PhoB	phoB	ECK120002422	pitB	-	Weak
ECK120011306	PhoB	phoB	ECK120002813	prpR	-	Strong
ECK120011306	PhoB	phoB	ECK120002926	cusS	+	Strong
ECK120011306	PhoB	phoB	ECK120002927	cusR	+	Strong
ECK120011306	PhoB	phoB	ECK120002928	cusC	+	Strong
ECK120011306	PhoB	phoB	ECK120002929	cusF	+	Strong
ECK120011306	PhoB	phoB	ECK120002930	cusB	+	Strong
ECK120011306	PhoB	phoB	ECK120003301	feaR	-	Strong
ECK120011306	PhoB	phoB	ECK120003403	rspR	+	Strong
ECK120011306	PhoB	phoB	ECK120003444	asr	+	Strong
ECK120011306	PhoB	phoB	ECK120003555	mipA	+	Strong
ECK120011306	PhoB	phoB	ECK120003644	hiuH	+	Strong
ECK120011306	PhoB	phoB	ECK120003694	yegH	+	Strong
ECK120011306	PhoB	phoB	ECK120004367	ytfK	+	Weak
ECK120011312	CysB	cysB	ECK120000178	cysA	+	Strong
ECK120011312	CysB	cysB	ECK120000179	cysB	-	Weak
ECK120011312	CysB	cysB	ECK120000180	cysC	+	Weak
ECK120011312	CysB	cysB	ECK120000181	cysD	+	Weak
ECK120011312	CysB	cysB	ECK120000184	cysH	+	Weak
ECK120011312	CysB	cysB	ECK120000185	cysI	+	Weak
ECK120011312	CysB	cysB	ECK120000186	cysJ	+	Weak
ECK120011312	CysB	cysB	ECK120000187	cysK	+	Strong
ECK120011312	CysB	cysB	ECK120000188	cysM	+	Strong
ECK120011312	CysB	cysB	ECK120000189	cysN	+	Weak
ECK120011312	CysB	cysB	ECK120000190	cysP	+	Strong
ECK120011312	CysB	cysB	ECK120000192	cysU	+	Strong
ECK120011312	CysB	cysB	ECK120000193	cysW	+	Strong
ECK120011312	CysB	cysB	ECK120001587	dgcZ	+	Weak
ECK120011312	CysB	cysB	ECK120002226	ssuB	-	Strong
ECK120011312	CysB	cysB	ECK120002281	tauD	+	Strong
ECK120011312	CysB	cysB	ECK120002831	tauA	+	Strong
ECK120011312	CysB	cysB	ECK120002832	tauB	+	Strong
ECK120011312	CysB	cysB	ECK120002833	tauC	+	Strong
ECK120011312	CysB	cysB	ECK120002938	ybdN	+	Weak
ECK120011312	CysB	cysB	ECK120003076	ssuC	-	Strong
ECK120011312	CysB	cysB	ECK120003077	ssuD	-	Strong
ECK120011312	CysB	cysB	ECK120003078	ssuA	-	Strong
ECK120011312	CysB	cysB	ECK120003079	ssuE	-	Strong
ECK120011312	CysB	cysB	ECK120003201	ariR	+	Weak
ECK120011312	CysB	cysB	ECK120003235	yciW	+	Weak
ECK120011312	CysB	cysB	ECK120003297	hslJ	-	Strong
ECK120011312	CysB	cysB	ECK120003522	tcyP	+	Weak
ECK120011312	CysB	cysB	ECK120003581	yoaC	+	Weak
ECK120011312	CysB	cysB	ECK120003625	tcyJ	+	Weak
ECK120011312	CysB	cysB	ECK120003657	cbl	+	Strong
ECK120011312	CysB	cysB	ECK120003760	yfbR	+	Weak
ECK120011312	CysB	cysB	ECK120004035	ygeH	+	Weak
ECK120011324	RcsB	rcsB	ECK120000333	ftsA	+	Strong
ECK120011324	RcsB	rcsB	ECK120000341	ftsZ	+	Strong
ECK120011324	RcsB	rcsB	ECK120000672	osmB	+	Weak
ECK120011324	RcsB	rcsB	ECK120000673	osmC	+	Confirmed
ECK120011324	RcsB	rcsB	ECK120001364	hdeA	+	Weak
ECK120011324	RcsB	rcsB	ECK120001365	hdeB	+	Weak
ECK120011324	RcsB	rcsB	ECK120001366	yhiD	+	Weak
ECK120011324	RcsB	rcsB	ECK120001446	gadB	+	Weak
ECK120011324	RcsB	rcsB	ECK120001451	hdeD	+	Weak
ECK120011324	RcsB	rcsB	ECK120001464	sra	+	Strong
ECK120011324	RcsB	rcsB	ECK120001827	rpoE	+	Confirmed
ECK120011324	RcsB	rcsB	ECK120002126	gadX	-	Confirmed
ECK120011324	RcsB	rcsB	ECK120002216	rseA	+	Confirmed
ECK120011324	RcsB	rcsB	ECK120002355	rarA	+	Weak
ECK120011324	RcsB	rcsB	ECK120002568	gadA	-	Confirmed
ECK120011324	RcsB	rcsB	ECK120002576	rprA	+	Strong
ECK120011324	RcsB	rcsB	ECK120002624	gadY	+	Weak
ECK120011324	RcsB	rcsB	ECK120003065	lolA	+	Weak
ECK120011324	RcsB	rcsB	ECK120003365	bdm	+	Strong
ECK120011324	RcsB	rcsB	ECK120003375	gadC	+	Weak
ECK120011324	RcsB	rcsB	ECK120003378	ydeO	+	Weak
ECK120011324	RcsB	rcsB	ECK120003379	safA	+	Weak
ECK120011324	RcsB	rcsB	ECK120003380	ydeP	+	Strong
ECK120011324	RcsB	rcsB	ECK120003917	rseC	+	Confirmed
ECK120011324	RcsB	rcsB	ECK120003918	rseB	+	Confirmed
ECK120011324	RcsB	rcsB	ECK125256960	rseD	+	Confirmed
ECK120011328	LrhA	lrhA	ECK120000306	fimE	+	Strong
ECK120011328	LrhA	lrhA	ECK120000313	flhC	-	Strong
ECK120011328	LrhA	lrhA	ECK120000314	flhD	-	Strong
ECK120011328	LrhA	lrhA	ECK120000524	leuO	+	Strong
ECK120011328	LrhA	lrhA	ECK120002026	lrhA	+	Strong
ECK120011345	ArcA	arcA	ECK120000005	dcuB	+	Strong
ECK120011345	ArcA	arcA	ECK120000010	cydC	+	Strong
ECK120011345	ArcA	arcA	ECK120000019	aceA	-	Weak
ECK120011345	ArcA	arcA	ECK120000020	aceB	-	Weak
ECK120011345	ArcA	arcA	ECK120000021	aceE	-	Weak
ECK120011345	ArcA	arcA	ECK120000022	aceF	-	Weak
ECK120011345	ArcA	arcA	ECK120000023	aceK	-	Weak
ECK120011345	ArcA	arcA	ECK120000024	ackA	+	Weak
ECK120011345	ArcA	arcA	ECK120000032	aldA	-	Confirmed
ECK120011345	ArcA	arcA	ECK120000033	puuC	-	Weak
ECK120011345	ArcA	arcA	ECK120000045	appA	+	Weak
ECK120011345	ArcA	arcA	ECK120000046	appY	+	Weak
ECK120011345	ArcA	arcA	ECK120000057	arcA	+	Strong
ECK120011345	ArcA	arcA	ECK120000066	argR	+	Strong
ECK120011345	ArcA	arcA	ECK120000068	argT	-	Strong
ECK120011345	ArcA	arcA	ECK120000105	betA	-	Weak
ECK120011345	ArcA	arcA	ECK120000106	betB	-	Weak
ECK120011345	ArcA	arcA	ECK120000107	betI	-	Weak
ECK120011345	ArcA	arcA	ECK120000108	betT	-	Weak
ECK120011345	ArcA	arcA	ECK120000127	cadA	-	Weak
ECK120011345	ArcA	arcA	ECK120000128	cadB	-	Weak
ECK120011345	ArcA	arcA	ECK120000130	carA	+	Strong
ECK120011345	ArcA	arcA	ECK120000149	moeA	+	Strong
ECK120011345	ArcA	arcA	ECK120000150	moeB	+	Strong
ECK120011345	ArcA	arcA	ECK120000168	cydA	+	Strong
ECK120011345	ArcA	arcA	ECK120000169	cydB	+	Strong
ECK120011345	ArcA	arcA	ECK120000173	cyoA	-	Strong
ECK120011345	ArcA	arcA	ECK120000174	cyoB	-	Strong
ECK120011345	ArcA	arcA	ECK120000175	cyoC	-	Strong
ECK120011345	ArcA	arcA	ECK120000176	cyoD	-	Strong
ECK120011345	ArcA	arcA	ECK120000177	cyoE	-	Strong
ECK120011345	ArcA	arcA	ECK120000242	dppA	+	Strong
ECK120011345	ArcA	arcA	ECK120000272	fadA	-	Strong
ECK120011345	ArcA	arcA	ECK120000273	fadB	-	Strong
ECK120011345	ArcA	arcA	ECK120000274	fadL	-	Strong
ECK120011345	ArcA	arcA	ECK120000319	fnr	-	Weak
ECK120011345	ArcA	arcA	ECK120000349	fumA	-	Strong
ECK120011345	ArcA	arcA	ECK120000350	fumB	+	Weak
ECK120011345	ArcA	arcA	ECK120000351	fumC	-	Weak
ECK120011345	ArcA	arcA	ECK120000384	glpA	-	Weak
ECK120011345	ArcA	arcA	ECK120000385	glpB	-	Weak
ECK120011345	ArcA	arcA	ECK120000386	glpC	-	Weak
ECK120011345	ArcA	arcA	ECK120000387	glpD	-	Strong
ECK120011345	ArcA	arcA	ECK120000388	glpE	-	Strong
ECK120011345	ArcA	arcA	ECK120000395	gltA	-	Strong
ECK120011345	ArcA	arcA	ECK120000420	hemA	+	Weak
ECK120011345	ArcA	arcA	ECK120000461	hyaA	+	Strong
ECK120011345	ArcA	arcA	ECK120000462	hyaB	+	Strong
ECK120011345	ArcA	arcA	ECK120000463	hyaC	+	Strong
ECK120011345	ArcA	arcA	ECK120000464	hyaD	+	Strong
ECK120011345	ArcA	arcA	ECK120000465	hyaE	+	Strong
ECK120011345	ArcA	arcA	ECK120000466	hyaF	+	Strong
ECK120011345	ArcA	arcA	ECK120000482	icd	-	Confirmed
ECK120011345	ArcA	arcA	ECK120000503	rpoS	-	Strong
ECK120011345	ArcA	arcA	ECK120000506	kdpA	-	Strong
ECK120011345	ArcA	arcA	ECK120000515	kgtP	-	Strong
ECK120011345	ArcA	arcA	ECK120000536	lpd	-	Confirmed
ECK120011345	ArcA	arcA	ECK120000559	manA	+	Strong
ECK120011345	ArcA	arcA	ECK120000569	mdh	-	Strong
ECK120011345	ArcA	arcA	ECK120000642	ndh	-	Weak
ECK120011345	ArcA	arcA	ECK120000643	ndk	-	Strong
ECK120011345	ArcA	arcA	ECK120000667	oppA	+	Strong
ECK120011345	ArcA	arcA	ECK120000667	oppA	-	Weak
ECK120011345	ArcA	arcA	ECK120000668	oppB	-	Weak
ECK120011345	ArcA	arcA	ECK120000669	oppC	-	Weak
ECK120011345	ArcA	arcA	ECK120000670	oppD	-	Weak
ECK120011345	ArcA	arcA	ECK120000671	oppF	-	Weak
ECK120011345	ArcA	arcA	ECK120000688	pepN	-	Strong
ECK120011345	ArcA	arcA	ECK120000693	pflB	+	Confirmed
ECK120011345	ArcA	arcA	ECK120000729	pldA	+	Strong
ECK120011345	ArcA	arcA	ECK120000733	pncB	+	Strong
ECK120011345	ArcA	arcA	ECK120000735	pntA	+	Strong
ECK120011345	ArcA	arcA	ECK120000752	prfA	+	Weak
ECK120011345	ArcA	arcA	ECK120000778	ptsG	-	Strong
ECK120011345	ArcA	arcA	ECK120000792	putA	-	Strong
ECK120011345	ArcA	arcA	ECK120000793	putP	-	Strong
ECK120011345	ArcA	arcA	ECK120000836	rho	+	Strong
ECK120011345	ArcA	arcA	ECK120000856	rplB	-	Weak
ECK120011345	ArcA	arcA	ECK120000857	rplC	-	Weak
ECK120011345	ArcA	arcA	ECK120000858	rplD	-	Weak
ECK120011345	ArcA	arcA	ECK120000868	rplP	-	Weak
ECK120011345	ArcA	arcA	ECK120000873	rplV	-	Weak
ECK120011345	ArcA	arcA	ECK120000874	rplW	-	Weak
ECK120011345	ArcA	arcA	ECK120000878	rpmC	-	Weak
ECK120011345	ArcA	arcA	ECK120000893	rpsC	-	Weak
ECK120011345	ArcA	arcA	ECK120000900	rpsJ	-	Weak
ECK120011345	ArcA	arcA	ECK120000907	rpsQ	-	Weak
ECK120011345	ArcA	arcA	ECK120000909	rpsS	-	Weak
ECK120011345	ArcA	arcA	ECK120000920	sdhA	+	Strong
ECK120011345	ArcA	arcA	ECK120000920	sdhA	-	Strong
ECK120011345	ArcA	arcA	ECK120000921	sdhB	+	Strong
ECK120011345	ArcA	arcA	ECK120000921	sdhB	-	Strong
ECK120011345	ArcA	arcA	ECK120000922	sdhC	+	Strong
ECK120011345	ArcA	arcA	ECK120000922	sdhC	-	Strong
ECK120011345	ArcA	arcA	ECK120000923	sdhD	+	Strong
ECK120011345	ArcA	arcA	ECK120000923	sdhD	-	Strong
ECK120011345	ArcA	arcA	ECK120000942	sodA	-	Weak
ECK120011345	ArcA	arcA	ECK120000965	ssb	-	Strong
ECK120011345	ArcA	arcA	ECK120000968	sucA	+	Strong
ECK120011345	ArcA	arcA	ECK120000968	sucA	-	Strong
ECK120011345	ArcA	arcA	ECK120000969	sucB	+	Strong
ECK120011345	ArcA	arcA	ECK120000969	sucB	-	Strong
ECK120011345	ArcA	arcA	ECK120000970	sucC	+	Strong
ECK120011345	ArcA	arcA	ECK120000970	sucC	-	Strong
ECK120011345	ArcA	arcA	ECK120000971	sucD	+	Strong
ECK120011345	ArcA	arcA	ECK120000971	sucD	-	Strong
ECK120011345	ArcA	arcA	ECK120000987	thrA	-	Strong
ECK120011345	ArcA	arcA	ECK120001050	uvrA	-	Strong
ECK120011345	ArcA	arcA	ECK120001062	xthA	-	Strong
ECK120011345	ArcA	arcA	ECK120001108	ompW	-	Strong
ECK120011345	ArcA	arcA	ECK120001203	dcuA	+	Strong
ECK120011345	ArcA	arcA	ECK120001233	focA	+	Confirmed
ECK120011345	ArcA	arcA	ECK120001233	focA	-	Strong
ECK120011345	ArcA	arcA	ECK120001284	rhaT	-	Weak
ECK120011345	ArcA	arcA	ECK120001296	acnA	-	Weak
ECK120011345	ArcA	arcA	ECK120001337	ubiC	-	Weak
ECK120011345	ArcA	arcA	ECK120001338	ubiA	-	Weak
ECK120011345	ArcA	arcA	ECK120001343	folE	-	Strong
ECK120011345	ArcA	arcA	ECK120001347	appB	+	Weak
ECK120011345	ArcA	arcA	ECK120001348	appC	+	Weak
ECK120011345	ArcA	arcA	ECK120001358	osmY	-	Strong
ECK120011345	ArcA	arcA	ECK120001360	dsbB	+	Strong
ECK120011345	ArcA	arcA	ECK120001368	treC	+	Weak
ECK120011345	ArcA	arcA	ECK120001371	cydD	+	Strong
ECK120011345	ArcA	arcA	ECK120001392	sthA	-	Strong
ECK120011345	ArcA	arcA	ECK120001429	yigI	-	Strong
ECK120011345	ArcA	arcA	ECK120001475	ybfA	+	Strong
ECK120011345	ArcA	arcA	ECK120001484	fadD	-	Confirmed
ECK120011345	ArcA	arcA	ECK120001498	gadE	+	Strong
ECK120011345	ArcA	arcA	ECK120001510	caiD	+	Weak
ECK120011345	ArcA	arcA	ECK120001511	caiC	+	Weak
ECK120011345	ArcA	arcA	ECK120001512	caiB	+	Weak
ECK120011345	ArcA	arcA	ECK120001513	caiA	+	Weak
ECK120011345	ArcA	arcA	ECK120001514	caiT	+	Weak
ECK120011345	ArcA	arcA	ECK120001535	thiC	-	Strong
ECK120011345	ArcA	arcA	ECK120001577	potF	-	Strong
ECK120011345	ArcA	arcA	ECK120001583	ydeA	-	Weak
ECK120011345	ArcA	arcA	ECK120001661	yieE	-	Strong
ECK120011345	ArcA	arcA	ECK120001673	phoH	-	Strong
ECK120011345	ArcA	arcA	ECK120001677	rsd	-	Strong
ECK120011345	ArcA	arcA	ECK120001707	nuoM	-	Strong
ECK120011345	ArcA	arcA	ECK120001708	nuoF	-	Strong
ECK120011345	ArcA	arcA	ECK120001718	grcA	+	Weak
ECK120011345	ArcA	arcA	ECK120001720	yfiF	+	Strong
ECK120011345	ArcA	arcA	ECK120001733	hybA	-	Weak
ECK120011345	ArcA	arcA	ECK120001734	hybB	-	Weak
ECK120011345	ArcA	arcA	ECK120001735	hybC	-	Weak
ECK120011345	ArcA	arcA	ECK120001736	hybD	-	Weak
ECK120011345	ArcA	arcA	ECK120001737	hybE	-	Weak
ECK120011345	ArcA	arcA	ECK120001738	hybF	-	Weak
ECK120011345	ArcA	arcA	ECK120001739	hybG	-	Weak
ECK120011345	ArcA	arcA	ECK120001754	puuB	-	Weak
ECK120011345	ArcA	arcA	ECK120001887	lldP	-	Strong
ECK120011345	ArcA	arcA	ECK120001888	lldR	-	Strong
ECK120011345	ArcA	arcA	ECK120001889	lldD	-	Strong
ECK120011345	ArcA	arcA	ECK120001896	nupC	+	Strong
ECK120011345	ArcA	arcA	ECK120001953	yeiQ	-	Strong
ECK120011345	ArcA	arcA	ECK120001958	yejG	-	Strong
ECK120011345	ArcA	arcA	ECK120001978	mqo	-	Strong
ECK120011345	ArcA	arcA	ECK120001988	nuoA	-	Strong
ECK120011345	ArcA	arcA	ECK120001989	nuoB	-	Strong
ECK120011345	ArcA	arcA	ECK120001990	nuoC	-	Strong
ECK120011345	ArcA	arcA	ECK120001991	nuoE	-	Strong
ECK120011345	ArcA	arcA	ECK120001992	nuoG	-	Strong
ECK120011345	ArcA	arcA	ECK120001993	nuoH	-	Strong
ECK120011345	ArcA	arcA	ECK120001994	nuoI	-	Strong
ECK120011345	ArcA	arcA	ECK120001995	nuoJ	-	Strong
ECK120011345	ArcA	arcA	ECK120001996	nuoK	-	Strong
ECK120011345	ArcA	arcA	ECK120001997	nuoL	-	Strong
ECK120011345	ArcA	arcA	ECK120001998	nuoN	-	Strong
ECK120011345	ArcA	arcA	ECK120002006	feoA	-	Strong
ECK120011345	ArcA	arcA	ECK120002029	treB	+	Weak
ECK120011345	ArcA	arcA	ECK120002126	gadX	+	Weak
ECK120011345	ArcA	arcA	ECK120002132	yhjE	-	Strong
ECK120011345	ArcA	arcA	ECK120002193	acnB	-	Strong
ECK120011345	ArcA	arcA	ECK120002257	msrB	-	Strong
ECK120011345	ArcA	arcA	ECK120002274	gatA	-	Weak
ECK120011345	ArcA	arcA	ECK120002275	gatB	-	Weak
