mg_tu_id,mg_tss,mg_tss_strand,strain_id,strain_tss,strain_tss_strand,strain_name,strain_tu_length
ECK120016696,1074134,1,NC_012971.2,1078416,1,BL21,746
ECK120020474,441468,1,NC_012971.2,406869,1,BL21,1529
ECK120015486,1682138,1,NC_012971.2,1627335,1,BL21,2045
ECK125203403,3785195,-1,NC_012971.2,3651843,-1,BL21,2553
ECK120015343,2239391,-1,NC_012971.2,2131647,-1,BL21,2648
ECK120027311,2544664,-1,NC_012971.2,2416235,-1,BL21,832
ECK120027312,2545793,-1,NC_012971.2,2417155,-1,BL21,1041
ECK120027334,2629253,1,NC_012971.2,2493733,1,BL21,228
ECK120027338,2652324,-1,NC_012971.2,2509493,-1,BL21,7311
ECK120027351,2691340,-1,NC_012971.2,2556962,-1,BL21,183
ECK120027352,2698638,-1,NC_012971.2,2563953,-1,BL21,1284
ECK120027357,2722668,1,NC_012971.2,2589268,1,BL21,1414
ECK120027362,2737104,1,NC_012971.2,2603619,1,BL21,448
ECK120027364,2741824,1,NC_012971.2,2608338,1,BL21,2345
ECK120027392,2796814,-1,NC_012971.2,2636197,-1,BL21,477
ECK120027229,2243848,-1,NC_012971.2,2136709,-1,BL21,2038
ECK120027225,2230509,1,NC_012971.2,2125413,1,BL21,1205
ECK120027086,1844900,-1,NC_012971.2,1788207,-1,BL21,1069
ECK120027138,1961935,1,NC_012971.2,1907853,1,BL21,525
ECK120027094,1865724,-1,NC_012971.2,1809159,-1,BL21,942
ECK120027095,1866506,-1,NC_012971.2,1810103,-1,BL21,780
ECK120027099,1875657,1,NC_012971.2,1820034,1,BL21,1197
ECK120027111,1893966,1,NC_012971.2,1839693,1,BL21,466
ECK120027115,1905459,1,NC_012971.2,1851186,1,BL21,795
ECK120027117,1907617,-1,NC_012971.2,1852953,-1,BL21,391
ECK120027125,1923207,-1,NC_012971.2,1868829,-1,BL21,103
ECK120027129,1928865,-1,NC_012971.2,1872503,-1,BL21,2086
ECK120027130,1929732,-1,NC_012971.2,1874772,-1,BL21,684
ECK120027132,1930765,-1,NC_012971.2,1876181,-1,BL21,308
ECK120027134,1937544,1,NC_012971.2,1883268,1,BL21,1547
ECK120027309,2530201,-1,NC_012971.2,2400328,-1,BL21,2260
ECK120027139,1979226,-1,NC_012971.2,1181657,1,BL21,708
ECK120027228,2233989,1,NC_012971.2,2128893,1,BL21,2511
ECK120027271,2412594,-1,NC_012971.2,2298691,-1,BL21,1155
ECK120026902,1335090,1,NC_012971.2,1321460,1,BL21,368
ECK120026903,1339309,1,NC_012971.2,1325679,1,BL21,785
ECK120026904,1340135,1,NC_012971.2,1326505,1,BL21,1592
ECK120026907,1350132,-1,NC_012971.2,1335347,-1,BL21,1152
ECK120026908,1351118,-1,NC_012971.2,1336618,-1,BL21,867
ECK120026913,1361052,1,NC_012971.2,1347418,1,BL21,5763
ECK120026914,1362728,1,NC_012971.2,1349094,1,BL21,4087
ECK120026919,1392072,-1,NC_012971.2,1377300,-1,BL21,1139
ECK120026924,1398659,-1,NC_012971.2,1382840,-1,BL21,987
ECK120026926,1408024,1,NC_012971.2,1393192,1,BL21,1009
ECK120026942,1435641,-1,NC_012971.2,1410744,-1,BL21,456
ECK120027080,1810882,1,NC_012971.2,1755295,1,BL21,1443
ECK120027085,1839440,1,NC_012971.2,1783816,1,BL21,1334
ECK120027393,2797085,-1,NC_012971.2,2636730,-1,BL21,215
ECK120027286,2460979,-1,NC_012971.2,2347975,-1,BL21,329
ECK120027237,2265417,1,NC_012971.2,2160266,1,BL21,605
ECK120027240,2269920,1,NC_012971.2,2164769,1,BL21,625
ECK120027243,2278277,-1,NC_012971.2,2172742,-1,BL21,384
ECK120027245,2280622,1,NC_012971.2,2175471,1,BL21,1770
ECK120027246,2282440,1,NC_012971.2,2177289,1,BL21,396
ECK120027249,2308641,-1,NC_012971.2,2200737,-1,BL21,1669
ECK120027256,2363655,-1,NC_012971.2,2252605,-1,BL21,1224
ECK120027260,2381053,-1,NC_012971.2,2270896,-1,BL21,331
ECK120027268,2407408,1,NC_012971.2,2294660,1,BL21,1370
ECK120027269,2408831,1,NC_012971.2,2296083,1,BL21,630
ECK120027301,2498399,-1,NC_012971.2,2374942,-1,BL21,1342
ECK120026943,1441780,-1,NC_012971.2,1416880,-1,BL21,459
ECK120027224,2230395,-1,NC_012971.2,2124343,-1,BL21,957
ECK120027160,2038840,1,NC_012971.2,1943987,1,BL21,529
ECK120034183,4370976,1,NC_012971.2,4278062,1,BL21,1695
ECK120034535,1754642,-1,NC_012971.2,1694016,-1,BL21,5895
ECK120034536,903815,-1,NC_012971.2,905399,-1,BL21,3120
ECK120034537,903836,-1,NC_012971.2,905399,-1,BL21,3141
ECK120034538,903843,-1,NC_012971.2,905399,-1,BL21,3148
ECK120034540,255914,1,NC_012971.2,260408,1,BL21,560
ECK120034541,160657,-1,NC_012971.2,162038,-1,BL21,1471
ECK120034931,4376509,1,NC_012971.2,4283585,1,BL21,222
ECK120034159,2867607,-1,NC_012971.2,2706527,-1,BL21,1048
ECK120034157,2639370,-1,NC_012971.2,2503143,-1,BL21,707
ECK120034933,1726021,1,NC_012971.2,1671217,1,BL21,1735
ECK120034139,1755663,1,NC_012971.2,1700932,1,BL21,1447
ECK120034122,401363,1,NC_012971.2,365988,1,BL21,283
ECK120034123,455122,1,NC_012971.2,422806,1,BL21,1309
ECK120034124,484685,-1,NC_012971.2,450300,-1,BL21,3431
ECK120034126,629292,1,NC_012971.2,589779,1,BL21,421
ECK120034127,909320,-1,NC_012971.2,911556,-1,BL21,2468
ECK120034128,1106292,1,NC_012971.2,1108859,1,BL21,1484
ECK120034130,1121020,-1,NC_012971.2,1123268,-1,BL21,319
ECK120034131,1144421,-1,NC_012971.2,1143749,-1,BL21,3239
ECK120034134,1335827,1,NC_012971.2,1322197,1,BL21,2679
ECK120034136,1492439,1,NC_012971.2,1446501,1,BL21,1671
ECK120034138,1717283,-1,NC_012971.2,1660222,-1,BL21,2257
ECK120034140,1755600,1,NC_012971.2,1700869,1,BL21,1510
ECK120034156,2639402,-1,NC_012971.2,2503143,-1,BL21,739
ECK120034182,4370873,1,NC_012971.2,4277959,1,BL21,1798
ECK120027142,1988682,1,NC_012971.2,1933825,1,BL21,531
ECK120034181,4370783,1,NC_012971.2,4277869,1,BL21,1888
ECK120034158,2867567,-1,NC_012971.2,2706527,-1,BL21,1008
ECK120027177,2081325,-1,NC_012971.2,1977033,-1,BL21,536
ECK120027179,2085552,-1,NC_012971.2,1980470,-1,BL21,1326
ECK120027192,2153311,1,NC_012971.2,2051575,1,BL21,144
ECK120027193,2153646,1,NC_012971.2,2051911,1,BL21,135
ECK120027196,2167114,1,NC_012971.2,2066034,1,BL21,86
ECK120027199,2178781,1,NC_012971.2,2076576,1,BL21,3280
ECK120027208,2194203,-1,NC_012971.2,2087856,-1,BL21,1210
ECK120027209,2194269,1,NC_012971.2,2089132,1,BL21,2097
ECK120027217,2214840,1,NC_012971.2,2109703,1,BL21,757
ECK120029303,491310,1,NC_012971.2,460356,1,BL21,653
ECK120029310,1360968,-1,NC_012971.2,1344168,-1,BL21,3166
ECK120029311,1437013,-1,NC_012971.2,1411319,-1,BL21,1253
ECK120034178,4120398,-1,NC_012971.2,4026768,-1,BL21,1553
ECK120034160,2867654,-1,NC_012971.2,2706527,-1,BL21,1095
ECK120034161,2867724,-1,NC_012971.2,2706527,-1,BL21,1165
ECK120034162,2908018,-1,NC_012971.2,2739232,-1,BL21,1375
ECK120034163,2909713,-1,NC_012971.2,2739232,-1,BL21,3070
ECK120034165,3301301,-1,NC_012971.2,3168754,-1,BL21,1046
ECK120034167,3442495,-1,NC_012971.2,3300751,-1,BL21,2914
ECK120034170,3476541,-1,NC_012971.2,3334279,-1,BL21,1863
ECK120034171,3931181,1,NC_012971.2,3819982,1,BL21,2003
ECK120034172,3931265,1,NC_012971.2,3820066,1,BL21,1919
ECK120034174,4026485,1,NC_012971.2,3933396,1,BL21,743
ECK120034177,4111569,-1,NC_012971.2,4018662,-1,BL21,829
ECK120034179,4265652,1,NC_012971.2,4173061,1,BL21,1209
ECK120034180,4363330,-1,NC_012971.2,4269819,-1,BL21,597
ECK120026897,1316092,-1,NC_012971.2,1300260,-1,BL21,1424
ECK120026892,1310892,-1,NC_012971.2,1296161,-1,BL21,323
ECK120026887,1289177,-1,NC_012971.2,1276466,-1,BL21,503
ECK120027840,4470946,-1,NC_012971.2,4382169,-1,BL21,419
ECK120027842,4474064,-1,NC_012971.2,4384982,-1,BL21,724
ECK120027882,4595947,-1,NC_012971.2,4513313,-1,BL21,1009
ECK120027792,4264283,1,NC_012971.2,4171692,1,BL21,1446
ECK120027884,4603034,-1,NC_012971.2,4520463,-1,BL21,946
ECK120027887,4607781,1,NC_012971.2,4526156,1,BL21,1542
ECK120027897,4630700,1,NC_012971.2,4548054,1,BL21,1970
ECK120027898,4175107,-1,NC_012971.2,4082127,-1,BL21,1031
ECK120027905,3081892,1,NC_012971.2,2912750,1,BL21,779
ECK120027907,2590970,-1,NC_012971.2,2455296,-1,BL21,163
ECK120027908,2265330,-1,NC_012971.2,2159890,-1,BL21,289
ECK120027938,454349,1,NC_012971.2,422033,1,BL21,516
ECK120029296,25014,1,NC_012971.2,29086,1,BL21,2265
ECK120029298,1788384,1,NC_012971.2,1732800,1,BL21,1126
ECK120029300,320215,-1,NC_012971.2,287354,-1,BL21,2489
ECK120027794,4270214,1,NC_012971.2,4177623,1,BL21,847
ECK120027788,4256608,1,NC_012971.2,4163980,1,BL21,397
ECK120027678,3816645,1,NC_012971.2,3683436,1,BL21,959
ECK120027718,3994492,1,NC_012971.2,3884769,1,BL21,3407
ECK120027681,3821388,1,NC_012971.2,3688180,1,BL21,663
ECK120027683,3830431,1,NC_012971.2,3697908,1,BL21,1735
ECK120027684,3836198,1,NC_012971.2,3703675,1,BL21,118
ECK120027687,3841771,-1,NC_012971.2,3728916,-1,BL21,1222
ECK120027694,3875185,-1,NC_012971.2,3759234,-1,BL21,4747
ECK120027705,3925674,-1,NC_012971.2,3811858,-1,BL21,2617
ECK120027838,4457945,1,NC_012971.2,4369561,1,BL21,1366
ECK120027706,3926475,-1,NC_012971.2,3814813,-1,BL21,463
ECK120027831,4429780,1,NC_012971.2,4343144,1,BL21,1496
ECK120027818,4382618,1,NC_012971.2,4289694,1,BL21,1002
ECK120015484,2494433,-1,NC_012971.2,2365911,-1,BL21,6407
ECK120027482,3068836,-1,NC_012971.2,2899031,-1,BL21,663
ECK120027483,3069871,-1,NC_012971.2,2899805,-1,BL21,924
ECK120027500,3136403,-1,NC_012971.2,3002306,-1,BL21,1531
ECK120027504,3153529,1,NC_012971.2,3020966,1,BL21,693
ECK120027540,3239863,1,NC_012971.2,3106162,1,BL21,1325
ECK120027505,3155302,1,NC_012971.2,3022739,1,BL21,2148
ECK120027506,3156571,1,NC_012971.2,3024008,1,BL21,879
ECK120027507,3157545,1,NC_012971.2,3024982,1,BL21,1031
ECK120027513,3168653,-1,NC_012971.2,3035288,-1,BL21,802
ECK120027519,3178074,1,NC_012971.2,3045511,1,BL21,3507
ECK120027520,3184718,-1,NC_012971.2,3051915,-1,BL21,240
ECK120027526,3194865,-1,NC_012971.2,3060821,-1,BL21,143
ECK120027530,3221437,1,NC_012971.2,3087519,1,BL21,1012
ECK120027533,3231624,1,NC_012971.2,3097706,1,BL21,2059
ECK120027534,3234480,-1,NC_012971.2,3099810,-1,BL21,752
ECK120027538,3237282,1,NC_012971.2,3103364,1,BL21,1015
ECK120027672,3784203,-1,NC_012971.2,3651843,-1,BL21,1561
ECK120027676,3790149,-1,NC_012971.2,3658248,-1,BL21,1102
ECK120027400,2819273,-1,NC_012971.2,2658927,-1,BL21,312
ECK120027854,4504020,1,NC_012971.2,4414277,1,BL21,2385
ECK120027795,4278321,1,NC_012971.2,4185731,1,BL21,1507
ECK120027805,4327064,1,NC_012971.2,4234143,1,BL21,3174
ECK120027806,4337202,-1,NC_012971.2,4242773,-1,BL21,1508
ECK120027813,4372761,1,NC_012971.2,4279847,1,BL21,401
ECK120027828,4416869,-1,NC_012971.2,4322961,-1,BL21,428
ECK120027707,3931128,-1,NC_012971.2,3816953,-1,BL21,2976
ECK120027708,3931103,1,NC_012971.2,3819904,1,BL21,2081
ECK120027710,3959841,-1,NC_012971.2,3849774,-1,BL21,309
ECK120026952,1477597,1,NC_012971.2,1430884,1,BL21,4604
ECK120027039,1673779,-1,NC_012971.2,1618017,-1,BL21,959
ECK120027044,1689794,1,NC_012971.2,1634991,1,BL21,1566
ECK120027045,1698122,-1,NC_012971.2,1642470,-1,BL21,848
ECK120027046,1702202,1,NC_012971.2,1647398,1,BL21,1032
ECK120027047,1704512,1,NC_012971.2,1649708,1,BL21,164
ECK120027049,1714327,1,NC_012971.2,1659523,1,BL21,655
ECK120027052,1724679,-1,NC_012971.2,1669330,-1,BL21,545
ECK120027055,1734357,1,NC_012971.2,1679553,1,BL21,893
ECK120027066,1770372,1,NC_012971.2,1714787,1,BL21,104
ECK120027073,1792087,-1,NC_012971.2,1735723,-1,BL21,779
ECK120027079,1809326,1,NC_012971.2,1753739,1,BL21,722
ECK120026959,1492119,1,NC_012971.2,1446181,1,BL21,55
ECK120026951,1475066,1,NC_012971.2,1428352,1,BL21,2385
ECK120027082,1822302,1,NC_012971.2,1766715,1,BL21,983
ECK120026894,1313698,-1,NC_012971.2,1297853,-1,BL21,1437
ECK120026827,1105201,1,NC_012971.2,1107768,1,BL21,524
ECK120026828,1105803,1,NC_012971.2,1108370,1,BL21,1973
ECK120026831,1119071,-1,NC_012971.2,1120468,-1,BL21,1170
ECK120026832,1120609,-1,NC_012971.2,1121874,-1,BL21,1302
ECK120026833,1121509,-1,NC_012971.2,1123812,-1,BL21,267
ECK120026835,1124103,-1,NC_012971.2,1125977,-1,BL21,696
ECK120026843,1170417,-1,NC_012971.2,1172005,-1,BL21,1005
ECK120026863,1214113,-1,NC_012971.2,1201487,-1,BL21,785
ECK120026874,1227609,1,NC_012971.2,1215768,1,BL21,398
ECK120027037,1669672,1,NC_012971.2,1614869,1,BL21,1280
ECK120027013,1632723,1,NC_012971.2,1409550,-1,BL21,582
ECK120027009,1628326,1,NC_012971.2,1577622,1,BL21,712
ECK120027008,1627491,1,NC_012971.2,1576787,1,BL21,772
ECK120027715,3967800,1,NC_012971.2,3858040,1,BL21,12896
ECK120027721,4004724,-1,NC_012971.2,3897105,-1,BL21,494
ECK120027786,4242291,-1,NC_012971.2,4148106,-1,BL21,1557
ECK120027722,4004814,1,NC_012971.2,3897689,1,BL21,1014
ECK120027723,4005836,1,NC_012971.2,3898703,1,BL21,1927
ECK120027728,4021909,1,NC_012971.2,3928820,1,BL21,2427
ECK120027731,4031147,1,NC_012971.2,3937960,1,BL21,4006
ECK120027732,4042049,1,NC_012971.2,3948786,1,BL21,289
ECK120027735,4051308,1,NC_012971.2,3958045,1,BL21,548
ECK120027743,4073586,-1,NC_012971.2,3977102,-1,BL21,3071
ECK120027744,4073712,1,NC_012971.2,3980299,1,BL21,1742
ECK120027745,4075548,1,NC_012971.2,3982135,1,BL21,2890
ECK120034141,1866765,1,NC_012971.2,1811142,1,BL21,3473
ECK120027774,4190487,-1,NC_012971.2,4098378,-1,BL21,160
ECK120027402,2824394,-1,NC_012971.2,2663815,-1,BL21,545
ECK120027395,2800121,1,NC_012971.2,2639980,1,BL21,354
ECK120010961,2691123,-1,NC_012971.2,2555476,-1,BL21,1452
ECK120027032,1655709,1,NC_012971.2,1600906,1,BL21,1035
ECK120026964,1506150,1,NC_012971.2,1460213,1,BL21,558
ECK120026966,1509221,1,NC_012971.2,1463284,1,BL21,703
ECK120026967,1509978,1,NC_012971.2,1464041,1,BL21,1431
ECK120026973,1526228,1,NC_012971.2,1480293,1,BL21,636
ECK120026983,1547205,-1,NC_012971.2,1501968,-1,BL21,917
ECK120026998,1607221,1,NC_012971.2,1555296,1,BL21,883
ECK120027005,1622588,1,NC_012971.2,1571884,1,BL21,211
ECK120027006,1623879,-1,NC_012971.2,1572256,-1,BL21,919
ECK120027780,4227602,1,NC_012971.2,4134973,1,BL21,1760
ECK120034142,1937494,1,NC_012971.2,1883218,1,BL21,1597
ECK120027846,4486139,-1,NC_012971.2,4396032,-1,BL21,1699
ECK120034146,2081303,-1,NC_012971.2,1977033,-1,BL21,514
ECK120034114,657147,1,NC_012971.2,617513,1,BL21,348
ECK120034115,106530,1,NC_012971.2,109335,1,BL21,944
ECK120033564,4635243,1,NC_012971.2,4552544,1,BL21,2877
ECK120033563,4484273,-1,NC_012971.2,4392380,-1,BL21,3291
ECK120033562,1384069,1,NC_012971.2,1370436,1,BL21,4192
ECK120033561,1340135,1,NC_012971.2,1326505,1,BL21,2848
ECK120032963,4579835,1,NC_012971.2,4486145,1,BL21,76
ECK120032964,2700518,1,NC_012971.2,2567117,1,BL21,78
ECK120032965,2700291,-1,NC_012971.2,2566716,-1,BL21,174
ECK120032966,2734295,-1,NC_012971.2,2600668,-1,BL21,142
ECK120032967,4527977,1,NC_012971.2,4436480,1,BL21,89
ECK120032968,75608,-1,NC_012971.2,78321,-1,BL21,92
ECK120033026,1103335,-1,NC_012971.2,1103418,-1,BL21,2484
ECK120033038,4350565,-1,NC_012971.2,4256395,-1,BL21,1250
ECK120033211,3665839,-1,NC_012971.2,3524728,-1,BL21,2298
ECK120033221,90010,1,NC_012971.2,92815,1,BL21,17464
ECK120033235,90688,1,NC_012971.2,93493,1,BL21,16786
ECK120033236,91012,1,NC_012971.2,93817,1,BL21,16462
ECK120033238,914129,-1,NC_012971.2,915886,-1,BL21,2947
ECK120033239,2137193,-1,NC_012971.2,2032497,-1,BL21,3703
ECK120033240,3742720,1,NC_012971.2,3604872,1,BL21,8061
ECK120033242,1272422,1,NC_012971.2,1260569,1,BL21,780
ECK120033243,893634,1,NC_012971.2,898338,1,BL21,4295
ECK120033244,3212693,1,NC_012971.2,3078775,1,BL21,2195
ECK120033554,22229,1,NC_012971.2,26301,1,BL21,5050
ECK120034113,3322590,-1,NC_012971.2,3190534,-1,BL21,555
ECK120033555,434504,1,NC_012971.2,399905,1,BL21,2603
ECK120034112,3322587,-1,NC_012971.2,3190534,-1,BL21,552
ECK120033766,4397100,1,NC_012971.2,4303620,1,BL21,7204
ECK120030121,3342226,1,NC_012971.2,3210726,1,BL21,2443
ECK120030122,3343326,1,NC_012971.2,3211826,1,BL21,1343
ECK120030132,3573657,-1,NC_012971.2,3427233,-1,BL21,9574
ECK120030677,3486031,1,NC_012971.2,3345632,1,BL21,761
ECK120030678,3990790,1,NC_012971.2,3881060,1,BL21,2909
ECK120030679,3990774,1,NC_012971.2,3881044,1,BL21,2925
ECK120033605,4400220,1,NC_012971.2,4306740,1,BL21,4084
ECK120033565,3545458,1,NC_012971.2,3405819,1,BL21,741
ECK120033566,3529110,1,NC_012971.2,3389490,1,BL21,1542
ECK120033568,63588,-1,NC_012971.2,63163,-1,BL21,3230
ECK120033569,3039851,-1,NC_012971.2,2867233,-1,BL21,3478
ECK120033570,456605,1,NC_012971.2,424289,1,BL21,2150
ECK120033571,3096620,1,NC_012971.2,2927478,1,BL21,1783
ECK120033594,1074113,1,NC_012971.2,1078395,1,BL21,767
ECK120033595,1584028,-1,NC_012971.2,1538407,-1,BL21,1102
ECK120033597,4399801,1,NC_012971.2,4306321,1,BL21,4503
ECK120033602,4398982,1,NC_012971.2,4305502,1,BL21,5322
ECK120033603,4399052,1,NC_012971.2,4305572,1,BL21,5252
ECK120033740,701865,-1,NC_012971.2,660248,-1,BL21,1491
ECK120030805,2426837,-1,NC_012971.2,2310989,-1,BL21,3101
ECK120033741,702008,-1,NC_012971.2,660248,-1,BL21,1634
ECK120033746,160722,-1,NC_012971.2,162038,-1,BL21,1536
ECK120033755,3471724,-1,NC_012971.2,3329746,-1,BL21,1579
ECK120033756,1848024,-1,NC_012971.2,1789308,-1,BL21,3092
ECK120033765,4397046,1,NC_012971.2,4303566,1,BL21,7258
ECK120034111,4603319,1,NC_012971.2,4521694,1,BL21,1518
ECK120030120,3340211,1,NC_012971.2,3208711,1,BL21,2041
ECK120033556,705999,1,NC_012971.2,665873,1,BL21,1979
ECK120033559,662706,-1,NC_012971.2,621999,-1,BL21,1069
ECK120015345,1250944,-1,NC_012971.2,1235844,-1,BL21,3248
ECK120015485,578921,-1,NC_012971.2,766432,-1,BL21,321
ECK120015326,2483641,1,NC_012971.2,2361529,1,BL21,4326
ECK120015314,3497793,1,NC_012971.2,3357394,1,BL21,1408
ECK120015315,2512734,-1,NC_012971.2,2389354,-1,BL21,1266
ECK120015316,3059353,-1,NC_012971.2,2889502,-1,BL21,709
ECK120015317,2579308,1,NC_012971.2,2443797,1,BL21,2331
ECK120015318,1824984,-1,NC_012971.2,1768775,-1,BL21,622
ECK120015319,1065559,1,NC_012971.2,1069840,1,BL21,1298
ECK120015321,1291405,1,NC_012971.2,1279197,1,BL21,960
ECK120015323,2222120,-1,NC_012971.2,2114564,-1,BL21,2460
ECK120015324,4160802,-1,NC_012971.2,4067691,-1,BL21,1412
ECK120015325,2483631,1,NC_012971.2,2361519,1,BL21,4336
ECK120015327,65803,-1,NC_012971.2,66234,-1,BL21,2374
ECK120015329,532390,1,NC_012971.2,501535,1,BL21,543
ECK120015330,532300,-1,NC_012971.2,500440,-1,BL21,1005
ECK120015332,546411,-1,NC_012971.2,512406,-1,BL21,3150
ECK120015333,1982442,-1,NC_012971.2,1925238,-1,BL21,2346
ECK120015336,3348421,1,NC_012971.2,3216921,1,BL21,663
ECK120015337,4635353,-1,NC_012971.2,4551742,-1,BL21,912
ECK120015338,656526,1,NC_012971.2,616892,1,BL21,591
ECK120015339,21210,-1,NC_012971.2,24843,-1,BL21,439
ECK120015340,21120,-1,NC_012971.2,24843,-1,BL21,349
ECK120034143,1950701,-1,NC_012971.2,1894580,-1,BL21,2039
ECK120015342,2153979,1,NC_012971.2,2052900,1,BL21,11019
ECK120015348,3073823,-1,NC_012971.2,2901023,-1,BL21,3658
ECK120033557,1190491,-1,NC_012971.2,1191684,-1,BL21,2175
ECK120015482,2493439,-1,NC_012971.2,2369892,-1,BL21,1435
ECK120015476,4605694,-1,NC_012971.2,4523250,-1,BL21,819
ECK120026820,1081307,1,NC_012971.2,1085589,1,BL21,879
ECK120026819,1067758,-1,NC_012971.2,1071145,-1,BL21,894
ECK120026811,1031443,-1,NC_012971.2,1035790,-1,BL21,742
ECK120015362,1946110,1,NC_012971.2,1892028,1,BL21,743
ECK120015349,3072857,-1,NC_012971.2,2902289,-1,BL21,1426
ECK120015350,1950617,-1,NC_012971.2,1894580,-1,BL21,1955
ECK120015352,8191,1,NC_012971.2,8189,1,BL21,1035
ECK120015353,1526011,-1,NC_012971.2,1478546,-1,BL21,1530
ECK120015354,1526020,-1,NC_012971.2,1478546,-1,BL21,1539
ECK120015356,900626,-1,NC_012971.2,904352,-1,BL21,978
ECK120015357,1806323,1,NC_012971.2,1750736,1,BL21,976
ECK120015358,1948185,-1,NC_012971.2,1892733,-1,BL21,1370
ECK120015359,1947439,-1,NC_012971.2,1892733,-1,BL21,624
ECK120015360,1948674,-1,NC_012971.2,1892733,-1,BL21,1859
ECK120015361,1946144,1,NC_012971.2,1892062,1,BL21,709
ECK120015363,1810170,1,NC_012971.2,1754583,1,BL21,631
ECK120015347,3072857,-1,NC_012971.2,2901023,-1,BL21,2692
ECK120015364,3721065,1,NC_012971.2,642899,1,BL21,984
ECK120015365,3647982,-1,NC_012971.2,3510038,-1,BL21,330
ECK120015366,4579917,-1,NC_012971.2,4485809,-1,BL21,418
ECK120015367,711939,-1,NC_012971.2,671479,-1,BL21,334
ECK120015369,1823492,1,NC_012971.2,1767905,1,BL21,910
ECK120015372,3813852,1,NC_012971.2,3680642,1,BL21,1238
ECK120015373,1263556,-1,NC_012971.2,1249043,-1,BL21,2661
ECK120015474,3581111,1,NC_012971.2,3444260,1,BL21,515
ECK120015478,1586664,-1,NC_012971.2,1539688,-1,BL21,2457
ECK120029971,3305932,-1,NC_012971.2,3173072,-1,BL21,1359
ECK120015320,2509461,-1,NC_012971.2,2386310,-1,BL21,1037
ECK120029859,3247548,1,NC_012971.2,3113847,1,BL21,1274
ECK125108716,1622914,-1,NC_012971.2,1572113,-1,BL21,97
ECK125108938,1848029,-1,NC_012971.2,1789313,-1,BL21,3092
ECK125109025,1842188,-1,NC_012971.2,1786239,-1,BL21,325
ECK125109026,4327079,1,NC_012971.2,4234158,1,BL21,3159
ECK125158017,2089965,1,NC_012971.2,1985768,1,BL21,175
ECK125109027,174902,-1,NC_012971.2,176445,-1,BL21,1300
ECK125095213,3657800,1,NC_012971.2,3518987,1,BL21,1282
ECK120051389,1215752,1,NC_012971.2,1203911,1,BL21,1244
ECK120034935,3055759,1,NC_012971.2,2886617,1,BL21,1030
ECK120035096,3195240,-1,NC_012971.2,3061196,-1,BL21,143
ECK120035085,3911568,-1,NC_012971.2,3797297,-1,BL21,3072
ECK120035086,3908447,-1,NC_012971.2,3795655,-1,BL21,1594
ECK120035087,3816580,-1,NC_012971.2,3682597,-1,BL21,774
ECK120035088,3659140,1,NC_012971.2,3520327,1,BL21,4387
ECK120035089,3659145,1,NC_012971.2,3520332,1,BL21,4382
ECK120035090,883569,1,NC_012971.2,867488,1,BL21,1369
ECK120035091,3178004,1,NC_012971.2,3045441,1,BL21,3577
ECK120035092,3178012,1,NC_012971.2,3045449,1,BL21,3569
ECK120035093,3178062,1,NC_012971.2,3045499,1,BL21,3519
ECK120035094,2545733,1,NC_012971.2,2418136,1,BL21,2364
ECK120035095,2545741,1,NC_012971.2,2418144,1,BL21,2356
ECK120035097,3056851,1,NC_012971.2,2887709,1,BL21,140
ECK120051388,638693,1,NC_012971.2,598523,1,BL21,2625
ECK120035098,3664651,-1,NC_012971.2,3524728,-1,BL21,1110
ECK120035099,3664781,-1,NC_012971.2,3524728,-1,BL21,1240
ECK125108715,1409129,1,NC_012971.2,1394297,1,BL21,120
ECK120048890,813493,1,NC_012971.2,797486,1,BL21,2054
ECK125095460,2587550,1,NC_012971.2,2452039,1,BL21,3158
ECK125095458,4284935,-1,NC_012971.2,4190664,-1,BL21,1682
ECK120034149,2509447,-1,NC_012971.2,2386310,-1,BL21,1023
ECK120029970,4235858,1,NC_012971.2,4143229,1,BL21,3873
ECK120034147,2176432,-1,NC_012971.2,2069638,-1,BL21,4597
ECK120034151,2532344,1,NC_012971.2,2404731,1,BL21,1080
ECK120034152,2544671,-1,NC_012971.2,2416235,-1,BL21,839
ECK120034153,2578608,1,NC_012971.2,2443097,1,BL21,1008
ECK120034154,2616026,1,NC_012971.2,2480507,1,BL21,1911
ECK120034155,2639433,-1,NC_012971.2,2503143,-1,BL21,770
ECK120034932,4638160,1,NC_012971.2,4555461,1,BL21,1412
ECK120034934,850209,1,NC_012971.2,834201,1,BL21,800
ECK120029317,1960001,1,NC_012971.2,1905919,1,BL21,1842
ECK125095214,1400284,-1,NC_012971.2,1384889,-1,BL21,563
ECK125095215,3245043,1,NC_012971.2,3111342,1,BL21,1479
ECK125095419,4556576,1,NC_012971.2,4465855,1,BL21,809
ECK125095420,1988001,-1,NC_012971.2,1933015,-1,BL21,128
ECK125095421,313285,-1,NC_012971.2,283324,-1,BL21,144
ECK125095422,4478384,1,NC_012971.2,4389881,1,BL21,505
ECK125095423,2691340,-1,NC_012971.2,2556962,-1,BL21,183
ECK125095425,3613439,1,NC_012971.2,3475823,1,BL21,5550
ECK125095426,494817,1,NC_012971.2,463863,1,BL21,2177
ECK125095428,3168562,-1,NC_012971.2,3035288,-1,BL21,711
ECK125095429,3000265,1,NC_012971.2,2831127,1,BL21,3703
ECK125095456,1907793,-1,NC_012971.2,1852953,-1,BL21,567
