,TU,tss,best score,name,ID,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
761,ECK120009488,816827,,moaE,b0785,-4.003151844767114,-6.43592544423982,-7.523699753852878,-8.733436667551194,-5.141199644507972,-12.036355594296932
762,ECK120015178,817977,,moaE,b0785,-9.56300488242498,-7.99831081240303,-3.829638940996943,-6.522594815010048,-12.960507173744327,-9.756942259737492
763,ECK120026753,819858,,ybhL,b0786,-4.265196315990108,-3.3914030065163976,-7.397637861991374,-7.448198127531707,-7.380605835880486,-14.720833434213667
764,ECK120020510,824601,,ybhQ,b0791,-5.441467390637883,-7.5954464859949224,-7.389339059176678,-12.254575111330489,-10.466067563297603,-9.16901888543053
765,ECK120026756,830669,,ybhR,b0792,-5.065323263067332,-7.3516836474779765,-6.620836313341954,-5.324244832719743,-6.8055176557489085,-12.57037859157969
766,ECK120026756,830669,,ybhS,b0793,-5.065323263067332,-7.3516836474779765,-6.620836313341954,-5.324244832719743,-6.8055176557489085,-12.57037859157969
767,ECK120026756,830669,,ybhF,b0794,-5.065323263067332,-7.3516836474779765,-6.620836313341954,-5.324244832719743,-6.8055176557489085,-12.57037859157969
768,ECK120026756,830669,,ybhG,b0795,-5.065323263067332,-7.3516836474779765,-6.620836313341954,-5.324244832719743,-6.8055176557489085,-12.57037859157969
769,ECK120026756,830669,,ybiH,b0796,-5.065323263067332,-7.3516836474779765,-6.620836313341954,-5.324244832719743,-6.8055176557489085,-12.57037859157969
770,ECK120010981,833073,,dinG,b0799,-9.460877676637038,-6.7701275323264944,-9.291928725670738,-7.199749951793509,-9.4103974689165,-11.159501562711073
771,ECK120010981,833073,,ybiB,b0800,-9.460877676637038,-6.7701275323264944,-9.291928725670738,-7.199749951793509,-9.4103974689165,-11.159501562711073
772,ECK120026759,838484,,ybiI,b0803,-4.72860434691352,-5.379872769990507,-7.031742358992816,-11.977722046135508,-3.849454882941692,-13.901202106544602
773,ECK120010909,841648,,fiu,b0805,-4.604369469341514,-2.5140421210104593,-5.596473993276466,-11.422319114885983,-7.348474557697693,-9.152651907966325
774,ECK120026762,842153,,mcbA,b0806,-5.072871506425248,-5.211982914279944,-9.059529556347973,-5.367620836984177,-10.475600523956327,-13.34432707945994
775,ECK120009155,848198,,glnQ,b0809,-5.680508902157565,-9.451744476360549,-6.1933003825261626,-20.83426356137388,-5.534242232617579,-8.435207848556196
776,ECK120009363,848047,,glnQ,b0809,-7.587641990085401,-4.974407661882342,-10.336028804742172,-5.870291891449097,-10.763282596408107,-11.177884433311604
777,ECK120015499,846631,,glnQ,b0809,-6.396884683709217,-4.820256982055084,-5.1405151430740865,-15.27074989153264,-8.62104015348924,-12.050602137293614
778,ECK120009155,848198,,glnP,b0810,-5.680508902157565,-9.451744476360549,-6.1933003825261626,-20.83426356137388,-5.534242232617579,-8.435207848556196
779,ECK120009363,848047,,glnP,b0810,-7.587641990085401,-4.974407661882342,-10.336028804742172,-5.870291891449097,-10.763282596408107,-11.177884433311604
780,ECK120009155,848198,,glnH,b0811,-5.680508902157565,-9.451744476360549,-6.1933003825261626,-20.83426356137388,-5.534242232617579,-8.435207848556196
781,ECK120009363,848047,,glnH,b0811,-7.587641990085401,-4.974407661882342,-10.336028804742172,-5.870291891449097,-10.763282596408107,-11.177884433311604
782,ECK120009367,848950,,dps,b0812,-3.2902888010427516,-2.7050973577731687,-8.621048618474214,-16.609546797126463,-3.3611021150277605,-10.432213069616417
783,ECK120021226,850419,,ompX,b0814,-3.6408955485988694,-8.758597295800604,-9.325232722080978,-10.836496663190745,-8.335534360460056,-9.810328909077962
784,ECK120034934,850209,,ompX,b0814,-2.9067112335686462,-6.583845574316443,-9.15001570407433,-6.156500829164247,-4.974878429060459,-8.374878144981796
785,ECK125140764,853064,,mntS,b4705,-2.4914052356230356,-6.4296948944891845,-6.01835893302983,-10.880716183515672,-6.0300124077927,-12.554861400381553
786,ECK120026765,853098,,mntR,b0817,-6.516985438433965,-2.7050973577731687,-6.01835893302983,-15.477677286701871,-7.114944592556729,-9.446808760234676
787,ECK120026765,853098,,ybiR,b0818,-6.516985438433965,-2.7050973577731687,-6.01835893302983,-15.477677286701871,-7.114944592556729,-9.446808760234676
788,ECK120016180,855786,,ldtB,b0819,-7.8918278251082254,-4.392812967228144,-11.985288211362944,-7.556823161748564,-5.6636872080218055,-9.211895041350314
789,ECK120020449,855947,,ybiT,b0820,-9.343094640980654,-7.3516836474779765,-9.223525998786338,-4.771679602780988,-9.190706277278164,-11.109029312358656
790,ECK120009490,866394,,moeB,b0826,-5.065323263067332,-4.164014358430589,-8.010503358940484,-6.321817772933795,-9.941011871678059,-8.391611361252846
791,ECK120009490,866394,,moeA,b0827,-5.065323263067332,-4.164014358430589,-8.010503358940484,-6.321817772933795,-9.941011871678059,-8.391611361252846
792,ECK120026769,866537,,iaaA,b0828,-5.753859782317348,-5.0113122188177925,-14.844888310592355,-5.307387004824262,-7.839097474146164,-6.804646304670803
793,ECK120026769,866537,,gsiA,b0829,-5.753859782317348,-5.0113122188177925,-14.844888310592355,-5.307387004824262,-7.839097474146164,-6.804646304670803
794,ECK120026769,866537,,gsiB,b0830,-5.753859782317348,-5.0113122188177925,-14.844888310592355,-5.307387004824262,-7.839097474146164,-6.804646304670803
795,ECK120026769,866537,,gsiC,b0831,-5.753859782317348,-5.0113122188177925,-14.844888310592355,-5.307387004824262,-7.839097474146164,-6.804646304670803
796,ECK120026769,866537,,gsiD,b0832,-5.753859782317348,-5.0113122188177925,-14.844888310592355,-5.307387004824262,-7.839097474146164,-6.804646304670803
797,ECK120021061,878070,,rimO,b0835,-4.207740943033848,-6.43592544423982,-8.268761029653385,-11.308856006128941,-8.136931918061961,-10.15010012282056
798,ECK120021062,880519,,gstB,b0838,-8.13109560259252,-6.991378935488667,-3.7331673727563626,-10.088082817720302,-9.069134803972656,-13.094944796027667
799,ECK120021202,880653,,dacC,b0839,-11.278958478659334,-5.892766646820556,-10.713196811423165,-13.102332213976052,-9.470639510864721,-13.421550450083407
800,ECK120015492,883508,,ybjG,b0841,-3.929720781493805,-6.310595202948054,-8.427552089037146,-7.0087364041251785,-5.443270454411853,-9.613236432274617
801,ECK120009763,883649,,mdfA,b0842,-3.705594798988362,-8.065450115240658,-9.010879683837011,-9.914163616860627,-5.364343195822181,-12.655536399919995
802,ECK120035090,883569,,mdfA,b0842,-3.2902888010427516,-7.441295806167664,-6.01835893302983,-6.994115424427171,-3.3611021150277605,-11.847078372849056
803,ECK120026776,888057,,rybB,b4417,-9.9061300646171,-3.9729591216678806,-7.54813011856044,-6.290797399374786,-8.299614644628136,-13.872514644692357
804,ECK120009817,890776,,grxA,b0849,-6.173419320870326,-7.441295806167664,-10.394975611406712,-6.297333154026515,-10.564913397934236,-9.64178562086333
805,ECK120008967,890892,,ybjC,b0850,-5.006624508453564,-6.723607516691601,-12.321941757438406,-11.440298743414841,-6.345172448833908,-10.08250683168803
806,ECK120008967,890892,,nfsA,b0851,-5.006624508453564,-6.723607516691601,-12.321941757438406,-11.440298743414841,-6.345172448833908,-10.08250683168803
807,ECK120008967,890892,,rimK,b0852,-5.006624508453564,-6.723607516691601,-12.321941757438406,-11.440298743414841,-6.345172448833908,-10.08250683168803
808,ECK120008968,891876,,rimK,b0852,-4.003151844767114,-5.379872769990507,-6.2091850751271185,-13.327604121732147,-5.141199644507972,-8.882348923731824
809,ECK120008967,890892,,ybjN,b0853,-5.006624508453564,-6.723607516691601,-12.321941757438406,-11.440298743414841,-6.345172448833908,-10.08250683168803
810,ECK120008968,891876,,ybjN,b0853,-4.003151844767114,-5.379872769990507,-6.2091850751271185,-13.327604121732147,-5.141199644507972,-8.882348923731824
811,ECK120009510,893736,,potF,b0854,-5.209945400127681,-1.6422031517071383,-9.431569999542242,-6.0624003141964655,-10.173813845323002,-11.656186865372037
812,ECK120033243,893634,,potF,b0854,-4.003151844767114,-6.989310682424607,-8.245230532243191,-6.097660329141314,-5.141199644507972,-11.572350061186842
813,ECK120009510,893736,,potG,b0855,-5.209945400127681,-1.6422031517071383,-9.431569999542242,-6.0624003141964655,-10.173813845323002,-11.656186865372037
814,ECK120033243,893634,,potG,b0855,-4.003151844767114,-6.989310682424607,-8.245230532243191,-6.097660329141314,-5.141199644507972,-11.572350061186842
815,ECK120009510,893736,,potH,b0856,-5.209945400127681,-1.6422031517071383,-9.431569999542242,-6.0624003141964655,-10.173813845323002,-11.656186865372037
816,ECK120033243,893634,,potH,b0856,-4.003151844767114,-6.989310682424607,-8.245230532243191,-6.097660329141314,-5.141199644507972,-11.572350061186842
817,ECK120009510,893736,,potI,b0857,-5.209945400127681,-1.6422031517071383,-9.431569999542242,-6.0624003141964655,-10.173813845323002,-11.656186865372037
818,ECK120033243,893634,,potI,b0857,-4.003151844767114,-6.989310682424607,-8.245230532243191,-6.097660329141314,-5.141199644507972,-11.572350061186842
819,ECK120015356,900626,,artJ,b0860,-8.486907833176206,-3.9729591216678806,-7.771273669874651,-6.983153125858727,-8.331087932502921,-9.923988227550483
820,ECK120009430,903769,,artM,b0861,-4.642583825218167,-7.182434172251376,-10.015641782408798,-11.618293886430223,-6.046679460277912,-12.182438099474682
821,ECK120034536,903815,,artM,b0861,-9.498372310029405,-2.5140421210104593,-10.491520376097556,-10.836496663190745,-7.133863053122398,-9.678024672479534
822,ECK120034537,903836,,artM,b0861,-5.680508902157565,-4.974407661882342,-10.120937730700241,-11.424612794125544,-4.901547155974909,-12.552029452911492
823,ECK120034538,903843,,artM,b0861,-4.9993806310203315,-2.7050973577731687,-8.621048618474214,-11.424612794125544,-4.901547155974909,-10.426034163664427
824,ECK120009430,903769,,artQ,b0862,-4.642583825218167,-7.182434172251376,-10.015641782408798,-11.618293886430223,-6.046679460277912,-12.182438099474682
825,ECK120034536,903815,,artQ,b0862,-9.498372310029405,-2.5140421210104593,-10.491520376097556,-10.836496663190745,-7.133863053122398,-9.678024672479534
826,ECK120034537,903836,,artQ,b0862,-5.680508902157565,-4.974407661882342,-10.120937730700241,-11.424612794125544,-4.901547155974909,-12.552029452911492
827,ECK120034538,903843,,artQ,b0862,-4.9993806310203315,-2.7050973577731687,-8.621048618474214,-11.424612794125544,-4.901547155974909,-10.426034163664427
828,ECK120009430,903769,,artI,b0863,-4.642583825218167,-7.182434172251376,-10.015641782408798,-11.618293886430223,-6.046679460277912,-12.182438099474682
829,ECK120034536,903815,,artI,b0863,-9.498372310029405,-2.5140421210104593,-10.491520376097556,-10.836496663190745,-7.133863053122398,-9.678024672479534
830,ECK120034537,903836,,artI,b0863,-5.680508902157565,-4.974407661882342,-10.120937730700241,-11.424612794125544,-4.901547155974909,-12.552029452911492
831,ECK120034538,903843,,artI,b0863,-4.9993806310203315,-2.7050973577731687,-8.621048618474214,-11.424612794125544,-4.901547155974909,-10.426034163664427
832,ECK120009430,903769,,artP,b0864,-4.642583825218167,-7.182434172251376,-10.015641782408798,-11.618293886430223,-6.046679460277912,-12.182438099474682
833,ECK120034536,903815,,artP,b0864,-9.498372310029405,-2.5140421210104593,-10.491520376097556,-10.836496663190745,-7.133863053122398,-9.678024672479534
834,ECK120034537,903836,,artP,b0864,-5.680508902157565,-4.974407661882342,-10.120937730700241,-11.424612794125544,-4.901547155974909,-12.552029452911492
835,ECK120034538,903843,,artP,b0864,-4.9993806310203315,-2.7050973577731687,-8.621048618474214,-11.424612794125544,-4.901547155974909,-10.426034163664427
836,ECK120015510,904523,,ybjP,b0865,-3.2042682793473984,-5.165462898645051,-4.5956969277390645,-11.389061893129501,-4.751734877746249,-9.650230489068718
837,ECK120026779,904517,,ybjQ,b0866,-4.604369469341514,-7.441295806167664,-13.31147864841313,-11.67523158324489,-6.602334846997237,-5.913933554597322
838,ECK120026779,904517,,amiD,b0867,-4.604369469341514,-7.441295806167664,-13.31147864841313,-11.67523158324489,-6.602334846997237,-5.913933554597322
839,ECK120034127,909320,,ybjT,b0869,-5.072871506425248,-7.208536796154012,-15.984508622987843,-10.367082830482309,-6.500934732555508,-9.94658873409522
840,ECK120034127,909320,,ltaE,b0870,-5.072871506425248,-7.208536796154012,-15.984508622987843,-10.367082830482309,-6.500934732555508,-9.94658873409522
841,ECK120011153,911076,,poxB,b0871,-3.705594798988362,-8.803049058371437,-9.010555551751512,-16.936441853292795,-4.37270302670624,-9.443934262451247
842,ECK125257173,913845,,poxB,b0871,-5.274644650517174,-9.29759379653329,-6.802406837430686,-11.094818444108043,-7.185955628199917,-12.321286633376824
843,ECK120009181,913845,,hcr,b0872,-5.274644650517174,-9.29759379653329,-6.802406837430686,-11.094818444108043,-7.185955628199917,-12.321286633376824
844,ECK120033238,914129,,hcr,b0872,-4.9993806310203315,-7.728977878619446,-8.245230532243191,-12.029031859076806,-5.89318732509085,-11.281883114148677
845,ECK125257173,913845,,hcr,b0872,-5.274644650517174,-9.29759379653329,-6.802406837430686,-11.094818444108043,-7.185955628199917,-12.321286633376824
846,ECK120009181,913845,,hcp,b0873,-5.274644650517174,-9.29759379653329,-6.802406837430686,-11.094818444108043,-7.185955628199917,-12.321286633376824
847,ECK120033238,914129,,hcp,b0873,-4.9993806310203315,-7.728977878619446,-8.245230532243191,-12.029031859076806,-5.89318732509085,-11.281883114148677
848,ECK125257173,913845,,hcp,b0873,-5.274644650517174,-9.29759379653329,-6.802406837430686,-11.094818444108043,-7.185955628199917,-12.321286633376824
849,ECK120026782,914895,,ybjE,b0874,-9.343094640980654,-6.7701275323264944,-9.223525998786338,-10.47546207743719,-11.564679851965712,-12.942635891522212
850,ECK120020459,919103,,ybjX,b0877,-8.189350787397453,-5.165462898645051,-7.589813043235253,-10.367082830482309,-7.791918913871074,-8.922539687336023
851,ECK120009128,922676,,cspD,b0880,-4.05620154654448,-4.686725589430561,-7.853596712193754,-7.004257931809809,-5.220000887093444,-13.303767414427023
852,ECK120009629,923080,,clpA,b0882,-3.8498903180444985,-5.892766646820556,-11.549051444588025,-11.308856006128941,-7.229173232926723,-9.511703457032022
853,ECK120009630,923092,,clpA,b0882,-7.8180151478991675,-1.8332583884698475,-6.834590166101765,-11.308856006128941,-8.666799588873419,-13.123832327900587
854,ECK120009631,923210,,clpA,b0882,-6.320705176752328,-4.820256982055084,-5.421532543780135,-11.67291489177913,-9.575310133428612,-10.0426317831152
855,ECK120009690,926006,,serW,b0883,-3.815418412907005,-7.728977878619446,-4.664099654623465,-12.617004758891524,-4.7961866403170825,-10.348274554543721
856,ECK125257181,926043,,serW,b0883,-2.9067112335686462,-5.892766646820556,-10.618119162720925,-5.668134698066843,-5.966518598176401,-13.542178437872021
857,ECK120016553,926479,,infA,b0884,-5.209945400127681,-3.9729591216678806,-3.7459219791395,-11.618293886430223,-7.038319629393853,-11.963993068942026
858,ECK120016554,926685,,infA,b0884,-2.4914052356230356,-6.012441830628978,-11.480648717703625,-10.869753884947228,-4.954917686497921,-11.271095607449428
859,ECK120009444,931031,,cydC,b0886,-6.755548058936646,-4.454297212582428,-3.7331673727563626,-12.233262956784124,-7.9170820568250795,-9.950741613132488
860,ECK120009444,931031,,cydD,b0887,-6.755548058936646,-4.454297212582428,-3.7331673727563626,-12.233262956784124,-7.9170820568250795,-9.950741613132488
861,ECK120026784,932078,,trxB,b0888,-3.929720781493805,-6.310595202948054,-6.050394015743356,-12.365322678797188,-4.45163028529591,-10.257593448665128
862,ECK120009372,932328,,lrp,b0889,-7.664864751631987,-4.454297212582428,-6.802406837430686,-15.477677286701871,-9.754001922171987,-8.445360220020214
863,ECK120033266,933138,,ftsK,b0890,-4.72860434691352,-5.846246631185664,-8.440202681332206,-10.4580602274705,-4.841095052057634,-9.122498869795637
864,ECK120033267,932929,,ftsK,b0890,-4.92060398675821,-7.3516836474779765,-9.223525998786338,-5.491855455728852,-9.808354071828537,-7.62027730697964
865,ECK120026785,937328,,lolA,b0891,-9.490380496862656,-5.570928006753215,-8.20256835695538,-12.361051555077102,-8.183451933696855,-10.691229433739988
866,ECK120026785,937328,,rarA,b0892,-9.490380496862656,-5.570928006753215,-8.20256835695538,-12.361051555077102,-8.183451933696855,-10.691229433739988
867,ECK120026786,939365,,serS,b0893,-9.887009023170322,-6.012441830628978,-7.600648152843886,-11.952835231584459,-10.071413371293653,-9.379669457397046
868,ECK120008921,940878,,dmsA,b0894,-5.456449073899353,-4.686725589430561,-13.577181814146135,-11.69422704632549,-7.363938783395273,-9.895072402844006
869,ECK120009212,940823,,dmsA,b0894,-6.479392467577282,-6.991378935488667,-7.694583414290529,-16.226340159619237,-6.6553273771377475,-13.208054925984657
870,ECK120008921,940878,,dmsB,b0895,-5.456449073899353,-4.686725589430561,-13.577181814146135,-11.69422704632549,-7.363938783395273,-9.895072402844006
871,ECK120009212,940823,,dmsB,b0895,-6.479392467577282,-6.991378935488667,-7.694583414290529,-16.226340159619237,-6.6553273771377475,-13.208054925984657
872,ECK120008921,940878,,dmsC,b0896,-5.456449073899353,-4.686725589430561,-13.577181814146135,-11.69422704632549,-7.363938783395273,-9.895072402844006
873,ECK120009212,940823,,dmsC,b0896,-6.479392467577282,-6.991378935488667,-7.694583414290529,-16.226340159619237,-6.6553273771377475,-13.208054925984657
874,ECK120026789,951154,,pflA,b0902,-11.278958478659334,-3.4426963009039477,-10.08239004272733,-12.464085384044544,-9.470639510864721,-11.56525245971778
