,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
901,-1.6422031517071383,b2310,argT,-8.589968618345397,-1.6422031517071383,-5.406218308807093,-11.89182462489954,-11.59040909793153,-11.357454956733669
902,-1.8332583884698475,b2316,accD,-7.332212037172803,-1.8332583884698475,-10.806029903015128,-11.5179478039875,-5.89318732509085,-13.910152937064687
903,-5.317232513065877,b2320,pdxB,-5.317232513065877,-7.801600518156976,-8.55478467951364,-6.625882766600231,-7.881279088182458,-10.775816336734982
904,-3.4426963009039477,b2321,flk,-5.065323263067332,-3.4426963009039477,-6.363925899556927,-10.511472514960222,-5.813877486632967,-10.8514859919551
905,-1.6422031517071383,b2323,fabB,-4.528281456631367,-1.6422031517071383,-4.5956969277390645,-12.238123656935365,-5.584644000681354,-9.650230489068718
906,-4.269008548316068,b2340,sixA,-9.627255343644098,-5.883151188121114,-6.01835893302983,-4.269008548316068,-7.368435300260231,-10.524197412451159
907,-6.095814900103176,b2341,fadJ,-6.095814900103176,-6.251711739293828,-9.792498231094589,-12.195734611307556,-8.647757541827954,-8.273095450671853
908,-6.095814900103176,b2342,fadI,-6.095814900103176,-6.251711739293828,-9.792498231094589,-12.195734611307556,-8.647757541827954,-8.273095450671853
909,-2.9067112335686462,b2343,yfcZ,-2.9067112335686462,-7.441295806167664,-6.807826904900025,-15.094470649194648,-7.156102665050237,-9.768219751617089
910,-3.2902888010427516,b2344,fadL,-3.2902888010427516,-5.3214671471216315,-6.086761659914231,-13.458467477070672,-3.3611021150277605,-10.878902805605891
911,-3.8498903180444985,b2346,mlaA,-3.8498903180444985,-5.03585332773391,-8.397905067160005,-4.445287790654059,-4.656424697941923,-9.792921204416267
912,-3.2902888010427516,b2348,argW,-3.2902888010427516,-3.5209739979248234,-3.8143247060239007,-12.445349640255897,-5.542326351017538,-8.997497445755812
913,-5.072871506425248,b2349,intS,-5.072871506425248,-5.379872769990507,-13.008313310146313,-10.367082830482309,-8.977715097427973,-10.147003186310023
914,-1.6422031517071383,b2364,dsdC,-4.05620154654448,-1.6422031517071383,-9.431569999542242,-11.087258683430171,-7.401225123083221,-10.544400119768678
915,-4.060455087151848,b2365,dsdX,-4.060455087151848,-6.310595202948054,-11.985288211362944,-5.419873521821259,-8.65105123190528,-8.218643268340031
916,-4.05620154654448,b2367,emrY,-4.05620154654448,-6.899698523734919,-5.2665770349355885,-11.389061893129501,-6.211641056209385,-12.601919122414342
917,-4.05620154654448,b2368,emrK,-4.05620154654448,-6.899698523734919,-5.2665770349355885,-11.389061893129501,-6.211641056209385,-12.601919122414342
918,-3.8498903180444985,b2371,yfdE,-3.8498903180444985,-7.5954464859949224,-7.959936520627796,-13.009663948972872,-8.783559082987015,-9.112461144362127
919,-3.8498903180444985,b2372,yfdV,-3.8498903180444985,-7.5954464859949224,-7.959936520627796,-13.009663948972872,-8.783559082987015,-9.112461144362127
920,-3.8498903180444985,b2373,oxc,-3.8498903180444985,-7.5954464859949224,-7.959936520627796,-13.009663948972872,-8.783559082987015,-9.112461144362127
921,-3.8498903180444985,b2375,yfdX,-3.8498903180444985,-7.5954464859949224,-7.959936520627796,-13.009663948972872,-8.783559082987015,-9.112461144362127
922,-6.119539966185346,b2378,lpxP,-6.423808345488795,-6.119539966185346,-7.806788529914216,-8.405946196065097,-9.305725215266726,-11.525623889291285
923,-2.9067112335686462,b2379,alaC,-2.9067112335686462,-7.3516836474779765,-5.198174308051188,-10.466728846799382,-9.10201281410555,-11.085442665050717
924,-3.9729591216678806,b2392,mntH,-5.77679079456266,-3.9729591216678806,-6.802406837430686,-6.262977272910862,-9.825012957815176,-11.357454956733669
925,-4.207740943033848,b2393,nupC,-4.207740943033848,-5.470844548196234,-9.670799688608076,-11.232659378636596,-10.082842067117276,-13.388106334244073
926,-3.8498903180444985,b2396,alaX,-3.8498903180444985,-5.020927677517236,-8.427552089037146,-16.749815601941417,-8.783559082987015,-10.872680010167622
927,-3.8498903180444985,b2397,alaW,-3.8498903180444985,-5.020927677517236,-8.427552089037146,-16.749815601941417,-8.783559082987015,-10.872680010167622
928,-4.230724410852615,b2398,yfeC,-4.230724410852615,-4.87778082619327,-10.907818359268642,-15.441666849178837,-7.989011787985341,-9.722720665116302
929,-4.230724410852615,b2399,yfeD,-4.230724410852615,-4.87778082619327,-10.907818359268642,-15.441666849178837,-7.989011787985341,-9.722720665116302
930,-2.4914052356230356,b2401,valU,-2.4914052356230356,-4.454297212582428,-4.664099654623465,-14.074116499214586,-3.9632775173819788,-8.670628392083087
931,-2.4914052356230356,b2402,valX,-2.4914052356230356,-4.454297212582428,-4.664099654623465,-14.074116499214586,-3.9632775173819788,-8.670628392083087
932,-2.4914052356230356,b2403,valY,-2.4914052356230356,-4.454297212582428,-4.664099654623465,-14.074116499214586,-3.9632775173819788,-8.670628392083087
933,-2.4914052356230356,b2404,lysV,-2.4914052356230356,-4.454297212582428,-4.664099654623465,-14.074116499214586,-3.9632775173819788,-8.670628392083087
934,-4.583868203990853,b2406,xapB,-4.657565508479637,-4.583868203990853,-4.5956969277390645,-9.914163616860627,-5.784889949759714,-11.339838759869032
935,-4.583868203990853,b2407,xapA,-4.657565508479637,-4.583868203990853,-4.5956969277390645,-9.914163616860627,-5.784889949759714,-11.339838759869032
936,-4.392812967228144,b4546,ypeB,-13.218437737384358,-4.392812967228144,-6.011638310736096,-22.280072050026178,-10.85911015140721,-10.90525582884675
937,-4.392812967228144,b2411,ligA,-13.218437737384358,-4.392812967228144,-6.011638310736096,-22.280072050026178,-10.85911015140721,-10.90525582884675
938,-4.859338652571563,b2418,pdxK,-4.859338652571563,-5.558564558733883,-7.523699753852878,-7.448198127531707,-6.19102176900665,-13.185740208338466
939,-4.192375322295152,b2419,yfeK,-8.307133823053837,-5.7221589764771394,-13.631865670746501,-4.192375322295152,-9.891493716012608,-9.613704706691975
940,-4.192375322295152,b2420,yfeS,-8.307133823053837,-5.7221589764771394,-13.631865670746501,-4.192375322295152,-9.891493716012608,-9.613704706691975
941,-3.8498903180444985,b2421,cysM,-3.8498903180444985,-6.989310682424607,-8.397905067160005,-6.817836182089178,-8.783559082987015,-9.931071542897085
942,-3.8498903180444985,b2422,cysA,-3.8498903180444985,-6.989310682424607,-8.397905067160005,-6.817836182089178,-8.783559082987015,-9.931071542897085
943,-3.8498903180444985,b2423,cysW,-3.8498903180444985,-6.989310682424607,-8.397905067160005,-6.817836182089178,-8.783559082987015,-9.931071542897085
944,-3.8498903180444985,b2424,cysU,-3.8498903180444985,-6.989310682424607,-8.397905067160005,-6.817836182089178,-8.783559082987015,-9.931071542897085
945,-3.8498903180444985,b2425,cysP,-3.8498903180444985,-6.989310682424607,-8.397905067160005,-6.817836182089178,-8.783559082987015,-9.931071542897085
946,-6.4296948944891845,b2427,murR,-10.094540760327542,-6.4296948944891845,-6.839804493245683,-12.121749884211596,-8.364153165765707,-12.117561167919717
947,-4.974407661882342,b2431,yfeX,-9.338841100373287,-4.974407661882342,-5.596473993276466,-8.370334024558385,-9.307003170712218,-11.576267622110041
948,-4.974407661882342,b2432,yfeY,-9.338841100373287,-4.974407661882342,-5.596473993276466,-8.370334024558385,-9.307003170712218,-11.576267622110041
949,-3.9729591216678806,b2435,amiA,-5.065323263067332,-3.9729591216678806,-7.771273669874651,-6.262977272910862,-7.995101722622745,-13.394212212631926
950,-4.35998594530426,b2446,yffO,-7.542862258857761,-5.211982914279944,-8.45831311127306,-4.35998594530426,-7.29944242877328,-10.709376531797336
951,-4.35998594530426,b2447,yffP,-7.542862258857761,-5.211982914279944,-8.45831311127306,-4.35998594530426,-7.29944242877328,-10.709376531797336
952,-5.892766646820556,b2469,narQ,-7.587641990085401,-5.892766646820556,-9.115593356636067,-11.238141550032587,-7.627788380478957,-13.716408360605257
953,-4.92060398675821,b4606,ypfM,-4.92060398675821,-5.270173852734082,-7.535375512177303,-8.319386000881604,-6.646786609568071,-9.446388503872114
954,-4.054249295587705,b2472,dapE,-4.648773883464214,-4.263241975819719,-8.466307794044406,-11.618896654077293,-4.054249295587705,-9.331985250153124
955,-4.054249295587705,b4547,ypfN,-4.648773883464214,-4.263241975819719,-8.466307794044406,-11.618896654077293,-4.054249295587705,-9.331985250153124
956,-3.7120292346875323,b2476,purC,-3.8498903180444985,-3.7120292346875323,-6.834590166101765,-6.308777027903644,-8.783559082987015,-6.804646304670803
957,-5.498770633022616,b2478,dapA,-5.498770633022616,-9.29759379653329,-7.758519063491512,-11.407927610246077,-8.65105123190528,-11.4463140508334
958,-5.370428552204,b2480,bcp,-5.370428552204,-5.7221589764771394,-7.397637861991374,-15.617946091516828,-10.976893187063592,-11.27084588838208
959,-1.8332583884698475,b2481,hyfA,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
960,-1.8332583884698475,b2482,hyfB,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
961,-1.8332583884698475,b2483,hyfC,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
962,-1.8332583884698475,b2484,hyfD,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
963,-1.8332583884698475,b2485,hyfE,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
964,-1.8332583884698475,b2486,hyfF,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
965,-1.8332583884698475,b2487,hyfG,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
966,-1.8332583884698475,b2488,hyfH,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
967,-1.8332583884698475,b2489,hyfI,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
968,-1.8332583884698475,b2490,hyfJ,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
969,-1.8332583884698475,b2491,hyfR,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
970,-1.8332583884698475,b2492,focB,-6.0160505909011,-1.8332583884698475,-7.6368675510572075,-9.914163616860627,-6.867501897081382,-10.887853636125973
971,-2.4914052356230356,b2497,uraA,-2.4914052356230356,-7.017481559391303,-7.639899557690162,-11.333635397137353,-6.144501753371757,-11.217825477848454
972,-2.4914052356230356,b2498,upp,-2.4914052356230356,-7.017481559391303,-7.639899557690162,-11.333635397137353,-6.144501753371757,-11.217825477848454
973,-4.207740943033848,b2499,purM,-4.207740943033848,-7.728977878619446,-6.882466668533494,-10.341686454746732,-6.947347851188126,-10.800145032256271
974,-4.207740943033848,b2500,purN,-4.207740943033848,-7.728977878619446,-6.882466668533494,-10.341686454746732,-6.947347851188126,-10.800145032256271
975,-3.9729591216678806,b2501,ppk,-6.389336440351301,-3.9729591216678806,-7.771273669874651,-6.262977272910862,-8.828010845557849,-10.337521510308157
976,-3.9729591216678806,b2502,ppx,-6.389336440351301,-3.9729591216678806,-7.771273669874651,-6.262977272910862,-8.828010845557849,-10.337521510308157
977,-4.207740943033848,b2503,yfgF,-4.207740943033848,-8.152461492230287,-8.55478467951364,-5.088830417581008,-6.356834388581751,-10.159330194878063
978,-3.2516410641412383,b2504,yfgG,-9.9061300646171,-3.2516410641412383,-9.121303208639976,-11.061862307694597,-8.89349124416766,-11.07957350106804
979,-2.4914052356230356,b2507,guaA,-2.4914052356230356,-4.686725589430561,-7.66334102772438,-10.704436941177681,-6.144501753371757,-14.21903721716707
980,-2.4914052356230356,b2508,guaB,-2.4914052356230356,-4.686725589430561,-7.66334102772438,-10.704436941177681,-6.144501753371757,-14.21903721716707
981,-4.642583825218167,b2509,xseA,-4.642583825218167,-7.182434172251376,-10.015641782408798,-11.090843440956892,-8.456078557557767,-8.738235969338076
982,-5.189948262509204,b2511,der,-6.095814900103176,-6.774900811079151,-9.60810681372758,-5.189948262509204,-7.2774635220545045,-7.601688256748314
983,-5.189948262509204,b2512,bamB,-6.095814900103176,-6.774900811079151,-9.60810681372758,-5.189948262509204,-7.2774635220545045,-7.601688256748314
984,-3.8498903180444985,b2514,hisS,-3.8498903180444985,-4.686725589430561,-8.650695640351355,-11.308239021401777,-6.837648933931702,-11.87681936746539
985,-3.5209739979248234,b2519,pbpC,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-13.236262843924926,-7.257502779491966,-11.618819720868077
986,-3.5209739979248234,b2520,yfhM,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-13.236262843924926,-7.257502779491966,-11.618819720868077
987,-5.130411910358923,b2524,iscX,-9.396701837750884,-5.130411910358923,-5.95153438666639,-13.038537658692533,-11.436258418104273,-12.86486045579048
988,-5.130411910358923,b2525,fdx,-9.396701837750884,-5.130411910358923,-5.95153438666639,-13.038537658692533,-11.436258418104273,-12.86486045579048
989,-5.130411910358923,b2526,hscA,-9.396701837750884,-5.130411910358923,-5.95153438666639,-13.038537658692533,-11.436258418104273,-12.86486045579048
990,-5.130411910358923,b2527,hscB,-9.396701837750884,-5.130411910358923,-5.95153438666639,-13.038537658692533,-11.436258418104273,-12.86486045579048
991,-4.243612172580491,b2528,iscA,-7.5805425358978615,-7.305163631843084,-10.613943791310442,-4.243612172580491,-8.195772418084896,-10.800556470237801
992,-4.243612172580491,b2529,iscU,-7.5805425358978615,-7.305163631843084,-10.613943791310442,-4.243612172580491,-8.195772418084896,-10.800556470237801
993,-4.243612172580491,b2530,iscS,-7.5805425358978615,-7.305163631843084,-10.613943791310442,-4.243612172580491,-8.195772418084896,-10.800556470237801
994,-4.243612172580491,b2531,iscR,-7.5805425358978615,-7.305163631843084,-10.613943791310442,-4.243612172580491,-8.195772418084896,-10.800556470237801
995,-5.0113122188177925,b2535,csiE,-6.279512826432659,-5.0113122188177925,-9.880975116563826,-5.936585460783935,-8.404527231947005,-11.476710260710313
996,-4.263241975819719,b2537,hcaR,-9.012069704553863,-4.263241975819719,-7.90828056879412,-13.523806863190764,-8.24162572258102,-10.93324034190721
997,-5.0113122188177925,b2538,hcaE,-7.049679112541755,-5.0113122188177925,-5.37974483213992,-16.367755754152476,-11.177115954186789,-11.430313709486958
998,-5.0113122188177925,b2539,hcaF,-7.049679112541755,-5.0113122188177925,-5.37974483213992,-16.367755754152476,-11.177115954186789,-11.430313709486958
999,-5.0113122188177925,b2540,hcaC,-7.049679112541755,-5.0113122188177925,-5.37974483213992,-16.367755754152476,-11.177115954186789,-11.430313709486958
1000,-5.0113122188177925,b2541,hcaB,-7.049679112541755,-5.0113122188177925,-5.37974483213992,-16.367755754152476,-11.177115954186789,-11.430313709486958
1001,-5.0113122188177925,b2542,hcaD,-7.049679112541755,-5.0113122188177925,-5.37974483213992,-16.367755754152476,-11.177115954186789,-11.430313709486958
1002,-3.2902888010427516,b2551,glyA,-3.2902888010427516,-5.846246631185664,-11.257505166389416,-11.4989523409069,-4.352742284143702,-10.764110249867615
1003,-1.6422031517071383,b2552,hmp,-6.438151677109567,-1.6422031517071383,-6.828880314097857,-10.517965697084723,-7.382665922445972,-11.60756784407064
1004,-4.820256982055084,b2556,glrK,-5.77679079456266,-4.820256982055084,-7.955531335695471,-12.143038989905055,-8.785627336051073,-11.623978653308507
1005,-2.4914052356230356,b2557,purL,-2.4914052356230356,-5.892766646820556,-9.115593356636067,-11.80304922984579,-4.954917686497921,-12.501385720092737
1006,-3.2042682793473984,b2558,mltF,-3.2042682793473984,-5.211982914279944,-10.533865306101616,-12.61656009265561,-4.751734877746249,-10.79923840955437
1007,-3.7612362141125426,b2559,tadA,-6.423808345488795,-6.012441830628978,-3.7612362141125426,-7.807626287236991,-6.507024667192913,-11.826209366578972
1008,-3.7612362141125426,b2560,pgpC,-6.423808345488795,-6.012441830628978,-3.7612362141125426,-7.807626287236991,-6.507024667192913,-11.826209366578972
1009,-6.795777762838286,b4687,shoB,-10.57432608481366,-7.542738884240685,-6.795777762838286,-8.996396367028408,-7.368435300260231,-9.660374671094655
1010,-5.065323263067332,b4608,ohsC,-5.065323263067332,-6.119539966185346,-5.421532543780135,-6.9455270730667875,-5.813877486632967,-12.081776104598408
1011,-4.207740943033848,b2565,recO,-4.207740943033848,-4.686725589430561,-10.897191266694358,-11.424612794125544,-8.692209304398787,-13.4399476068064
1012,-5.370428552204,b2568,lepB,-5.370428552204,-6.012441830628978,-5.964288993049529,-6.425150800627413,-6.573347310123985,-10.467752681045258
1013,-5.370428552204,b2569,lepA,-5.370428552204,-6.012441830628978,-5.964288993049529,-6.425150800627413,-6.573347310123985,-10.467752681045258
1014,-2.9067112335686462,b2574,nadB,-2.9067112335686462,-6.569456836864343,-9.059529556347973,-9.914163616860627,-5.966518598176401,-10.762870765383495
