locus_tag,Unnamed: 0,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
ECK120009817,949,grxA,-1.0,890776.0,Sigma70,890783.0,890789.0,890806.0,890812.0,890496.0,890776.0
ECK120009818,950,mutS,1.0,2857019.0,Sigma38,2857007.0,2857017.0,2856988.0,2856993.0,2857019.0,2859654.0
ECK120009819,951,rpmH-rnpA,1.0,3884065.0,,,,,,3884065.0,3884852.0
ECK120009820,952,cedA,-1.0,1813742.0,Sigma70,1813749.0,1813754.0,1813775.0,1813780.0,1813421.0,1813742.0
ECK120009821,953,zraP,-1.0,4201712.0,Sigma54,4201723.0,4201727.0,4201734.0,4201739.0,4201263.0,4201712.0
ECK120009822,954,zraSR,1.0,4201905.0,Sigma54,4201891.0,4201895.0,4201879.0,4201884.0,4201905.0,4204645.0
ECK120009823,955,xapR,-1.0,2522505.0,Sigma70,2522512.0,2522517.0,2522533.0,2522538.0,2521334.0,2522505.0
ECK120009824,956,xapR,-1.0,2522563.0,Sigma70,2522571.0,2522576.0,2522598.0,2522603.0,2521334.0,2522563.0
ECK120009825,957,torR,-1.0,1057984.0,Sigma70,1057991.0,1057996.0,1058014.0,1058019.0,1057262.0,1057984.0
ECK120009826,958,acnA,1.0,1335781.0,Sigma70,1335775.0,1335780.0,1335752.0,1335757.0,1335781.0,1338506.0
ECK120009827,959,acnA,1.0,1335424.0,"Sigma38, Sigma70",1335407.0,1335417.0,1335389.0,1335394.0,1335424.0,1338506.0
ECK120009828,961,acnB,1.0,131519.0,Sigma70,131507.0,131512.0,131484.0,131489.0,131519.0,134272.0
ECK120009829,962,yjeFE-amiB-mutL-miaA-hfq-hflXKC,1.0,4393937.0,Sigma70,4393925.0,4393930.0,4393899.0,4393904.0,4393937.0,4404304.0
ECK120009830,963,yjeFE-amiB-mutL-miaA-hfq-hflXKC,1.0,4394035.0,Sigma70,4394025.0,4394030.0,4394001.0,4394006.0,4394035.0,4404304.0
ECK120009831,964,yeiL,1.0,2255290.0,Sigma38,2255278.0,2255288.0,2255262.0,2255267.0,2255290.0,2256014.0
ECK120009832,965,phoH,1.0,1084865.0,Sigma70,1084858.0,1084863.0,1084836.0,1084841.0,1084865.0,1086095.0
ECK120009833,966,phoH,1.0,1084938.0,Sigma70,1084931.0,1084937.0,1084907.0,1084913.0,1084938.0,1086095.0
ECK120009834,967,yajC-secDF,1.0,427205.0,Sigma70,427192.0,427198.0,427168.0,427174.0,427205.0,430476.0
ECK120009835,968,tgt-yajC,1.0,426055.0,,,,,,426055.0,427786.0
ECK120009836,969,aroKB-damX-dam-rpe-gph-trpS,-1.0,3519380.0,Sigma70,3519390.0,3519395.0,3519411.0,3519416.0,3512634.0,3519380.0
ECK120009837,970,aroKB-damX-dam-rpe-gph-trpS,-1.0,3519167.0,Sigma70,3519172.0,3519177.0,3519198.0,3519203.0,3512634.0,3519167.0
ECK120009838,971,damX-dam-rpe-gph-trpS,-1.0,3517600.0,Sigma70,3517606.0,3517611.0,3517629.0,3517634.0,3512634.0,3517600.0
ECK120009839,972,dam-rpe-gph-trpS,-1.0,3516252.0,Sigma70,3516260.0,3516265.0,3516284.0,3516289.0,3512634.0,3516252.0
ECK120009840,973,dam-rpe-gph-trpS,-1.0,3515982.0,Sigma70,3515990.0,3515995.0,3516015.0,3516020.0,3512634.0,3515982.0
ECK120009841,974,rpe-gph-trpS,-1.0,3515153.0,Sigma70,3515158.0,3515164.0,3515184.0,3515190.0,3512634.0,3515153.0
ECK120010877,975,menA-rraA,-1.0,4120406.0,Sigma70,4120415.0,4120420.0,4120439.0,4120444.0,4118845.0,4120406.0
ECK120010878,976,pyrH,1.0,191812.0,Sigma70,191800.0,191805.0,191774.0,191779.0,191812.0,192580.0
ECK120010881,977,uspB,-1.0,3639848.0,Sigma38,3639853.0,3639863.0,3639878.0,3639883.0,3639385.0,3639848.0
ECK120010882,978,efp,1.0,4375567.0,Sigma70,4375553.0,4375558.0,4375531.0,4375536.0,4375567.0,4376265.0
ECK120010883,979,argP,1.0,3059730.0,Sigma70,3059711.0,3059717.0,3059694.0,3059700.0,3059730.0,3060680.0
ECK120010884,980,yihG,-1.0,4046652.0,Sigma38,4046660.0,4046670.0,4046685.0,4046690.0,4045670.0,4046652.0
ECK120010885,981,ydeA,1.0,1616955.0,Sigma70,1616949.0,1616955.0,1616920.0,1616926.0,1616955.0,1618218.0
ECK120010886,982,fliC,-1.0,2003676.0,Sigma28,2003683.0,2003690.0,2003705.0,2003709.0,2002110.0,2003676.0
ECK120010887,983,tsr,1.0,4591633.0,Sigma28,4591619.0,4591626.0,4591600.0,4591604.0,4591633.0,4593312.0
ECK120010889,984,flgMN,-1.0,1130165.0,Sigma28,1130172.0,1130179.0,1130194.0,1130198.0,1129414.0,1130165.0
ECK120010890,985,flgK,1.0,1138351.0,Sigma28,1138337.0,1138344.0,1138318.0,1138322.0,1138351.0,1140986.0
ECK120010891,986,aer,-1.0,3219120.0,Sigma28,3219126.0,3219133.0,3219148.0,3219152.0,3217556.0,3219120.0
ECK120010892,987,tar-tap-cheRBYZ,-1.0,1972716.0,Sigma28,1972723.0,1972730.0,1972745.0,1972749.0,1966393.0,1972716.0
ECK120010893,988,ycgR,-1.0,1244556.0,Sigma28,1244563.0,1244570.0,1244585.0,1244589.0,1243793.0,1244556.0
ECK120010894,989,yhjH,-1.0,3679229.0,Sigma28,3679236.0,3679243.0,3679258.0,3679262.0,3678420.0,3679229.0
ECK120010895,990,dcuC,-1.0,656083.0,Sigma70,656088.0,656094.0,656117.0,656123.0,654583.0,656083.0
ECK120010896,991,metK,1.0,3086577.0,"Sigma38, Sigma70",3086570.0,3086575.0,3086549.0,3086554.0,3086577.0,3087860.0
ECK120010897,992,pspF,-1.0,1367945.0,Sigma70,1367951.0,1367956.0,1367974.0,1367979.0,1366818.0,1367945.0
ECK120010898,993,pspF,-1.0,1367929.0,Sigma70,1367933.0,1367938.0,1367955.0,1367960.0,1366818.0,1367929.0
ECK120010899,994,pspF,-1.0,1368040.0,Sigma70,1368044.0,1368049.0,1368069.0,1368074.0,1366818.0,1368040.0
ECK120010900,995,inaA,-1.0,2349499.0,Sigma70,2349507.0,2349512.0,2349532.0,2349537.0,2348822.0,2349499.0
ECK120010902,996,dcuD,1.0,3374766.0,Sigma70,3374754.0,3374759.0,3374732.0,3374737.0,3374766.0,3376236.0
ECK120010903,997,psiE,1.0,4240300.0,Sigma70,4240288.0,4240293.0,4240263.0,4240268.0,4240300.0,4240735.0
ECK120010904,998,hpt,1.0,141360.0,Sigma70,141348.0,141353.0,141323.0,141328.0,141360.0,141967.0
ECK120010905,999,mfd,-1.0,1174028.0,Sigma70,1174036.0,1174041.0,1174058.0,1174063.0,1170518.0,1174028.0
ECK120010906,1000,mfd,-1.0,1173992.0,Sigma70,1173998.0,1174003.0,1174022.0,1174027.0,1170518.0,1173992.0
ECK120010907,1001,,-1.0,368528.0,Sigma70,368530.0,368535.0,368551.0,368556.0,366428.0,368528.0
ECK120010908,1002,mgtA,1.0,4467280.0,Sigma70,4467272.0,4467277.0,4467251.0,4467256.0,4467280.0,4470321.0
ECK120010909,1003,fiu,-1.0,841648.0,Sigma70,841653.0,841658.0,841677.0,841682.0,839249.0,841648.0
ECK120010910,1004,narU,-1.0,1544124.0,Sigma70,1544134.0,1544139.0,1544160.0,1544165.0,1542672.0,1544124.0
ECK120010911,1005,narU,-1.0,1544163.0,Sigma38,1544170.0,1544180.0,1544192.0,1544197.0,1542672.0,1544163.0
ECK120010912,1006,emrKY,-1.0,2483448.0,Sigma70,2483453.0,2483459.0,2483474.0,2483480.0,2480638.0,2483448.0
ECK120010913,1007,trxC,1.0,2718675.0,Sigma70,2718664.0,2718669.0,2718642.0,2718647.0,2718675.0,2719154.0
ECK120010914,1008,glsA-ybaT,1.0,511573.0,Sigma38,,,,,511573.0,513868.0
ECK120010915,1009,cueO,1.0,137045.0,Sigma70,137032.0,137038.0,137007.0,137013.0,137045.0,138633.0
ECK120010917,1010,,1.0,3000257.0,Sigma70,3000241.0,3000247.0,3000222.0,3000228.0,3000257.0,3003968.0
ECK120010918,1011,fldB,1.0,3039822.0,Sigma70,3039811.0,3039816.0,3039785.0,3039790.0,3039822.0,3040376.0
ECK120010919,1012,infC-rpmI-rplT,-1.0,1800818.0,Sigma70,1800826.0,1800831.0,1800849.0,1800854.0,1799363.0,1800818.0
ECK120010920,1013,patA,1.0,3219458.0,"Sigma38, Sigma54",3219444.0,3219448.0,3219432.0,3219437.0,3219458.0,3220873.0
ECK120010921,1014,gpmA,-1.0,787632.0,"Sigma70, Sigma38",787636.0,787643.0,787658.0,787666.0,786843.0,787632.0
ECK120010922,1016,ryhB,-1.0,3581016.0,Sigma70,3581023.0,3581028.0,3581048.0,3581053.0,3580927.0,3581016.0
ECK120010923,1017,ygaC,-1.0,2800590.0,Sigma70,2800597.0,2800603.0,2800619.0,2800625.0,2799650.0,2800590.0
ECK120010924,1018,lpxP,1.0,2495578.0,Sigma24,2495569.0,2495573.0,2495548.0,2495553.0,2495578.0,2496565.0
ECK120010925,1019,,1.0,493709.0,Sigma24,493698.0,493702.0,493676.0,493681.0,493709.0,495010.0
ECK120010926,1020,smpA,1.0,2753486.0,Sigma24,2753477.0,2753481.0,2753455.0,2753460.0,2753486.0,2753946.0
ECK120010927,1021,,-1.0,4390638.0,Sigma24,4390643.0,4390647.0,4390664.0,4390669.0,4386047.0,4390638.0
ECK120010928,1022,sbmA-yaiW,1.0,396553.0,Sigma24,396543.0,396547.0,396521.0,396526.0,396553.0,398966.0
ECK120010929,1023,pphA,-1.0,1923385.0,Sigma32,1923394.0,1923399.0,1923412.0,1923417.0,1922313.0,1923385.0
ECK120010930,1024,yeaY,-1.0,1890561.0,Sigma24,1890566.0,1890570.0,1890587.0,1890592.0,1889951.0,1890561.0
ECK120010931,1025,,1.0,4112869.0,Sigma24,4112860.0,4112864.0,4112838.0,4112843.0,4112869.0,4113721.0
ECK120010932,1026,sixA,-1.0,2456999.0,"Sigma70, Sigma24",2457002.0,2457007.0,2457029.0,2457034.0,2456327.0,2456999.0
ECK120010933,1028,yfeYX,-1.0,2551243.0,Sigma24,2551248.0,2551252.0,2551269.0,2551274.0,2549646.0,2551243.0
ECK120010936,1029,prpBCDE,1.0,348646.0,Sigma54,348632.0,348636.0,348620.0,348625.0,348646.0,354592.0
ECK120010940,1030,,-1.0,63358.0,Sigma70,63364.0,63369.0,63391.0,63396.0,59687.0,63358.0
ECK120010941,1031,pdeR,-1.0,1346843.0,Sigma38,1346850.0,1346860.0,1346873.0,1346878.0,1344757.0,1346843.0
ECK120010942,1032,dsbC,-1.0,3038834.0,Sigma24,3038840.0,3038844.0,3038862.0,3038867.0,3038112.0,3038834.0
ECK120010943,1033,hlpA-lpxD-fabZ-lpxA,1.0,200455.0,Sigma24,200442.0,200446.0,200420.0,200425.0,200455.0,203348.0
ECK120010944,1034,lpxD,1.0,200960.0,Sigma24,200949.0,200953.0,200928.0,200933.0,200960.0,201996.0
ECK120010945,1035,yggN,-1.0,3101798.0,Sigma24,3101807.0,3101811.0,3101828.0,3101833.0,3100904.0,3101798.0
ECK120010946,1036,yggN,-1.0,3101744.0,Sigma24,3101753.0,3101757.0,3101774.0,3101779.0,3100904.0,3101744.0
ECK120010947,1037,htrG,1.0,3201104.0,Sigma24,3201096.0,3201100.0,3201072.0,3201077.0,3201104.0,3201827.0
ECK120010948,1038,bamA,1.0,197821.0,Sigma24,197813.0,197817.0,197790.0,197795.0,197821.0,200360.0
ECK120010949,1039,,1.0,3247643.0,Sigma24,3247637.0,3247641.0,3247615.0,3247620.0,3247643.0,3248822.0
ECK120010950,1040,bamD,1.0,2736006.0,Sigma24,2735993.0,2735997.0,2735969.0,2735974.0,2736006.0,2736883.0
ECK120010951,1041,rseP,1.0,196470.0,Sigma24,196462.0,196466.0,196439.0,196444.0,196470.0,197898.0
ECK120010952,1042,yghF,-1.0,3112899.0,Sigma24,3112908.0,3112912.0,3112930.0,3112935.0,3112054.0,3112899.0
ECK120010953,1043,imp,-1.0,57156.0,Sigma70,57163.0,57168.0,57187.0,57192.0,54755.0,57156.0
ECK120010954,1044,imp,-1.0,57241.0,Sigma70,57249.0,57254.0,57276.0,57281.0,54755.0,57241.0
ECK120010955,1045,imp-surA-pdxA,-1.0,57336.0,Sigma24,57340.0,57344.0,57362.0,57367.0,52427.0,57336.0
ECK120010958,1046,yaiS,-1.0,,,,,,,384059.0,384616.0
ECK120010959,1047,kch,-1.0,,,,,,,1309016.0,1310269.0
ECK120010960,1048,puuP,-1.0,1359373.0,Sigma54,1359386.0,1359390.0,1359397.0,1359402.0,1357802.0,1359373.0
ECK120010961,1049,glrK,-1.0,2691123.0,Sigma70,2691130.0,2691135.0,2691153.0,2691158.0,2689671.0,2691123.0
ECK120010962,1050,seqA-pgm,1.0,712942.0,Sigma70,712933.0,712939.0,712909.0,712915.0,712942.0,715242.0
ECK120010963,1051,nfsB,-1.0,605453.0,Sigma70,605460.0,605465.0,605483.0,605488.0,604771.0,605453.0
ECK120010968,1052,gadE,1.0,3658242.0,Sigma38,3658225.0,3658235.0,3658208.0,3658213.0,3658242.0,3659082.0
ECK120010970,1053,hdeD,1.0,3656960.0,"Sigma38, Sigma70",3656948.0,3656953.0,3656927.0,3656932.0,3656960.0,3657567.0
ECK120010972,1054,ccmABCDEFGH,-1.0,,Sigma70,,,,,2291358.0,2297644.0
ECK120010978,1055,gadEF-mdtEF,1.0,3658345.0,Sigma38,3658334.0,3658344.0,3658318.0,3658323.0,3658345.0,3663527.0
ECK120010981,1056,dinG-ybiB,1.0,833073.0,Sigma70,833059.0,833064.0,833038.0,833043.0,833073.0,836210.0
ECK120010982,1057,,-1.0,4539928.0,Sigma70,4539934.0,4539940.0,4539963.0,4539969.0,4537659.0,4539928.0
ECK120010983,1058,talA-tktB,1.0,2578588.0,Sigma38,2578573.0,2578583.0,2578556.0,2578561.0,2578588.0,2581639.0
ECK120010984,1059,cspI,-1.0,1638812.0,Sigma70,1638826.0,1638832.0,1638841.0,1638847.0,1638455.0,1638812.0
ECK120010985,1060,cspB,-1.0,,,,,,,1641339.0,1641554.0
ECK120010986,1061,cspG,1.0,,,,,,,1051461.0,1051673.0
ECK120011048,1062,dapB,1.0,28343.0,Sigma70,28331.0,28336.0,28307.0,28312.0,28343.0,29272.0
ECK120011049,1063,carB,1.0,30775.0,Sigma70,30760.0,30766.0,30745.0,30751.0,30775.0,34038.0
ECK120011050,1064,degP,1.0,180845.0,Sigma24,180834.0,180838.0,180812.0,180817.0,180845.0,182308.0
ECK120011051,1065,dapD,-1.0,185977.0,Sigma70,185987.0,185992.0,186008.0,186013.0,185090.0,185977.0
ECK120011052,1066,proS,-1.0,218837.0,Sigma70,218843.0,218848.0,218864.0,218869.0,217020.0,218837.0
ECK120011053,1067,pepD,-1.0,255809.0,Sigma70,255814.0,255820.0,255843.0,255849.0,254259.0,255809.0
ECK120011054,1068,lacI,-1.0,367538.0,Sigma70,367545.0,367551.0,367571.0,367577.0,366428.0,367538.0
ECK120011055,1069,queA,1.0,424985.0,Sigma70,424973.0,424979.0,424950.0,424956.0,424985.0,426081.0
ECK120011056,1070,adk,1.0,497139.0,Sigma70,497122.0,497128.0,497099.0,497105.0,497139.0,497819.0
ECK120011057,1071,asnB,-1.0,699222.0,Sigma70,699221.0,699227.0,699252.0,699258.0,697513.0,699222.0
ECK120011058,1072,glnS,1.0,706060.0,Sigma70,706046.0,706052.0,706026.0,706032.0,706060.0,707978.0
ECK120011059,1073,aspC,-1.0,985743.0,Sigma70,985750.0,985756.0,985773.0,985779.0,984519.0,985743.0
ECK120011060,1074,,1.0,1341870.0,Sigma70,1341857.0,1341862.0,1341836.0,1341841.0,1341870.0,1342984.0
ECK120011061,1075,manA,1.0,1688551.0,Sigma70,1688544.0,1688549.0,1688521.0,1688526.0,1688551.0,1689751.0
ECK120011062,1076,sodB,1.0,1735323.0,Sigma70,1735313.0,1735318.0,1735292.0,1735297.0,1735323.0,1736114.0
ECK120011063,1077,pheMST-ihfA,-1.0,1799301.0,Sigma70,1799315.0,1799321.0,1799331.0,1799337.0,1795216.0,1799301.0
ECK120011064,1078,infC,-1.0,1801346.0,Sigma70,1801352.0,1801358.0,1801375.0,1801381.0,1800035.0,1801346.0
ECK120011065,1079,pfkB,1.0,1806351.0,Sigma38,1806335.0,1806345.0,1806317.0,1806322.0,1806351.0,1807299.0
ECK120011066,1080,gapA-yeaD,1.0,1862618.0,Sigma32,1862602.0,1862607.0,1862582.0,1862587.0,1862618.0,1864734.0
ECK120011067,1081,uvrC,-1.0,1994879.0,Sigma70,1994884.0,1994889.0,1994907.0,1994912.0,1992874.0,1994879.0
ECK120011068,1082,amn,1.0,2055031.0,Sigma70,2055019.0,2055025.0,2054998.0,2055004.0,2055031.0,2056515.0
ECK120011069,1083,gnd,-1.0,2101324.0,Sigma70,2101332.0,2101337.0,2101355.0,2101360.0,2099862.0,2101324.0
ECK120011070,1084,fabB,-1.0,2441641.0,Sigma70,2441648.0,2441653.0,2441671.0,2441676.0,2440283.0,2441641.0
ECK120011071,1085,hisS,-1.0,2640642.0,Sigma70,2640649.0,2640654.0,2640673.0,2640678.0,2639301.0,2640642.0
ECK120011072,1086,hmp,1.0,2685797.0,Sigma38,2685778.0,2685788.0,2685761.0,2685766.0,2685797.0,2687025.0
ECK120011073,1087,alaS,-1.0,2822090.0,Sigma70,2822096.0,2822102.0,2822119.0,2822125.0,2819381.0,2822090.0
ECK120011074,1088,,-1.0,2909717.0,Sigma70,2909721.0,2909727.0,2909752.0,2909758.0,2906643.0,2909717.0
ECK120011075,1089,,-1.0,2909797.0,,,,,,2906643.0,2909797.0
ECK120011076,1090,ansB,-1.0,3100790.0,Sigma70,3100797.0,3100803.0,3100826.0,3100832.0,3099654.0,3100790.0
ECK120011079,1091,pabA,-1.0,3490851.0,Sigma70,3490858.0,3490863.0,3490885.0,3490890.0,3490266.0,3490851.0
ECK120011080,1092,cspA,1.0,3719889.0,Sigma70,3719878.0,3719883.0,3719853.0,3719858.0,3719889.0,3720313.0
ECK120011081,1093,cspA,1.0,3719940.0,Sigma70,3719924.0,3719929.0,3719900.0,3719905.0,3719940.0,3720313.0
ECK120011082,1094,recF,-1.0,3881841.0,,,,,,3880148.0,3881841.0
ECK120011083,1095,recF,-1.0,3881861.0,,,,,,3880148.0,3881861.0
ECK120011084,1096,trxA,1.0,3965647.0,Sigma70,3965638.0,3965643.0,3965612.0,3965617.0,3965647.0,3966090.0
ECK120011085,1097,trxA,1.0,3965687.0,Sigma70,3965681.0,3965686.0,3965656.0,3965661.0,3965687.0,3966090.0
ECK120011086,1098,rhoL-rho,1.0,3966162.0,Sigma70,3966150.0,3966156.0,3966119.0,3966125.0,3966162.0,3967731.0
ECK120011087,1099,spf,1.0,4049899.0,Sigma70,4049886.0,4049891.0,,,4049899.0,4050016.0
ECK120011088,1100,cytR,-1.0,4124509.0,Sigma70,4124518.0,4124523.0,4124543.0,4124548.0,4123431.0,4124509.0
ECK120011089,1101,ppc,-1.0,4153190.0,Sigma70,4153191.0,4153197.0,4153217.0,4153223.0,4150447.0,4153190.0
ECK120011090,1102,argE,-1.0,4155078.0,Sigma70,4155081.0,4155087.0,4155110.0,4155116.0,4153696.0,4155078.0
ECK120011091,1103,,1.0,4163399.0,Sigma70,4163387.0,4163392.0,4163363.0,4163368.0,4163399.0,4166285.0
ECK120011093,1104,rplKAJL-rpoBC,1.0,4178354.0,Sigma70,4178343.0,4178349.0,4178312.0,4178318.0,4178354.0,4189613.0
ECK120011096,1105,serB-radA,1.0,4624856.0,Sigma70,4624845.0,4624851.0,4624821.0,4624827.0,4624856.0,4627294.0
ECK120011097,1106,lon,1.0,458815.0,"Sigma32, Sigma70",458797.0,458802.0,458778.0,458783.0,458815.0,461242.0
ECK120011098,1108,csgDEFG,-1.0,1103344.0,"Sigma38, Sigma70",1103350.0,1103360.0,1103372.0,1103377.0,1100851.0,1103344.0
ECK120011099,1110,osmC,1.0,1556596.0,Sigma70,1556590.0,1556595.0,1556564.0,1556569.0,1556596.0,1557056.0
ECK120011100,1111,osmC,1.0,1556606.0,Sigma38,1556585.0,1556595.0,1556568.0,1556573.0,1556606.0,1557056.0
ECK120011101,1112,topA,1.0,1330980.0,Sigma32,1330965.0,1330970.0,1330945.0,1330950.0,1330980.0,1333645.0
ECK120011102,1113,topA,1.0,1330883.0,Sigma70,1330871.0,1330876.0,1330846.0,1330851.0,1330883.0,1333645.0
ECK120011103,1114,topA,1.0,1330848.0,Sigma70,1330837.0,1330842.0,1330813.0,1330818.0,1330848.0,1333645.0
ECK120011104,1115,topA,1.0,1330818.0,Sigma70,1330807.0,1330812.0,1330785.0,1330790.0,1330818.0,1333645.0
ECK120011105,1116,topA,1.0,1330789.0,"Sigma70, Sigma38",1330777.0,1330782.0,1330753.0,1330758.0,1330789.0,1333645.0
ECK120011106,1118,fkpA,-1.0,3477525.0,Sigma24,3477532.0,3477536.0,3477553.0,3477558.0,3476607.0,3477525.0
ECK120011107,1119,fkpA,-1.0,3477499.0,Sigma70,3477499.0,3477505.0,3477529.0,3477535.0,3476607.0,3477499.0
ECK120011108,1120,gapA,1.0,1862735.0,"Sigma70, Sigma38",1862723.0,1862728.0,1862700.0,1862705.0,1862735.0,1863766.0
ECK120011109,1122,gapA,1.0,1862597.0,Sigma70,1862584.0,1862589.0,1862558.0,1862563.0,1862597.0,1863766.0
ECK120011110,1123,gapA,1.0,1862526.0,Sigma70,1862513.0,1862518.0,1862486.0,1862491.0,1862526.0,1863766.0
ECK120011111,1124,,-1.0,519949.0,Sigma70,519955.0,519961.0,519976.0,519982.0,518340.0,519949.0
ECK120011112,1125,ftsZ,1.0,105045.0,Sigma70,105040.0,105046.0,105012.0,105018.0,105045.0,106456.0
ECK120011113,1126,ftsZ,1.0,104693.0,Sigma70,104681.0,104687.0,104657.0,104663.0,104693.0,106456.0
ECK120011114,1127,ftsZ,1.0,104636.0,Sigma70,104623.0,104629.0,104595.0,104601.0,104636.0,106456.0
ECK120011115,1128,ppiD,1.0,461838.0,Sigma32,461829.0,461834.0,461811.0,461816.0,461838.0,463786.0
ECK120011116,1129,ppiD,1.0,461819.0,Sigma70,461809.0,461814.0,461787.0,461792.0,461819.0,463786.0
ECK120011117,1130,srlR,1.0,2828860.0,Sigma70,2828842.0,2828848.0,2828825.0,2828831.0,2828860.0,2829820.0
ECK120011118,1131,glyU,-1.0,2999064.0,Sigma70,2999075.0,2999080.0,2999097.0,2999102.0,2998984.0,2999064.0
ECK120011119,1132,cdd,1.0,2231819.0,Sigma70,2231806.0,2231811.0,2231779.0,2231784.0,2231819.0,2232728.0
ECK120011120,1133,rihB,-1.0,2255252.0,Sigma70,2255259.0,2255264.0,2255280.0,2255285.0,2254245.0,2255252.0
ECK120011121,1134,,-1.0,1308673.0,Sigma70,1308679.0,1308685.0,1308701.0,1308707.0,1306821.0,1308673.0
ECK120011122,1135,mgtA,1.0,4467363.0,Sigma70,4467350.0,4467355.0,4467324.0,4467329.0,4467363.0,4470321.0
ECK120011123,1136,copA,-1.0,511411.0,Sigma70,511419.0,511424.0,511444.0,511449.0,508875.0,511411.0
ECK120011124,1137,lysC,-1.0,4233616.0,Sigma70,4233625.0,4233630.0,4233652.0,4233657.0,4231884.0,4233616.0
ECK120011125,1138,lysC,-1.0,4233539.0,Sigma70,4233541.0,4233546.0,4233568.0,4233573.0,4231884.0,4233539.0
ECK120011126,1139,pgi,1.0,4233722.0,"Sigma70, Sigma38",4233711.0,4233716.0,4233687.0,4233692.0,4233722.0,4235407.0
ECK120011127,1141,ribA,-1.0,1339190.0,Sigma70,1339197.0,1339202.0,1339222.0,1339227.0,1338512.0,1339190.0
ECK120011137,1142,ribA,-1.0,1339234.0,Sigma70,1339241.0,1339246.0,1339265.0,1339270.0,1338512.0,1339234.0
ECK120011138,1143,bcp,1.0,2600437.0,Sigma70,2600424.0,2600429.0,2600401.0,2600406.0,2600437.0,2600948.0
ECK120011139,1144,gcvR,1.0,2599879.0,Sigma70,2599866.0,2599871.0,2599843.0,2599848.0,2599879.0,2600478.0
ECK120011140,1145,tpx,-1.0,1388844.0,Sigma70,1388851.0,1388856.0,1388875.0,1388880.0,1388305.0,1388844.0
ECK120011141,1146,lysP,-1.0,2248560.0,Sigma70,2248567.0,2248572.0,2248594.0,2248599.0,2247063.0,2248560.0
ECK120011151,1147,xseA,1.0,2634197.0,Sigma70,2634188.0,2634193.0,2634163.0,2634168.0,2634197.0,2635602.0
ECK120011153,1148,poxB,-1.0,911076.0,"Sigma38, Sigma70",911084.0,911094.0,911109.0,911114.0,909331.0,911076.0
ECK120011154,1150,xthA,1.0,1832399.0,Sigma38,1832382.0,1832392.0,1832363.0,1832368.0,1832399.0,1833234.0
ECK120011157,1151,polA,1.0,4046940.0,Sigma70,4046927.0,4046933.0,4046910.0,4046916.0,4046940.0,4049752.0
ECK120011159,1152,nikR,1.0,3618537.0,Sigma70,3618524.0,3618530.0,3618500.0,3618506.0,3618537.0,3618989.0
ECK120011162,1153,rsd,-1.0,4196954.0,Sigma38,4196962.0,4196972.0,4196985.0,4196990.0,4196332.0,4196954.0
ECK120011163,1154,rsd,-1.0,4196859.0,Sigma70,4196863.0,4196868.0,4196887.0,4196892.0,4196332.0,4196859.0
ECK120011164,1155,pfkA,1.0,4107474.0,"Sigma70, Sigma38",4107459.0,4107466.0,,,4107474.0,4108732.0
ECK120011165,1157,mlc,-1.0,1668603.0,Sigma70,1668604.0,1668609.0,1668629.0,1668634.0,1667344.0,1668603.0
ECK120011166,1158,mlc-ynfK,-1.0,1668591.0,"Sigma70, Sigma32",1668595.0,1668600.0,1668620.0,1668625.0,1666524.0,1668591.0
ECK120011167,1160,adiY,-1.0,4338042.0,Sigma70,4338047.0,4338053.0,4338071.0,4338077.0,4337168.0,4338042.0
ECK120015150,1161,rirA-rfaQGPSBIJYZ-waaU,-1.0,3808238.0,Sigma70,3808245.0,3808250.0,3808269.0,3808274.0,3798239.0,3808238.0
ECK120015151,1162,rfaQGPSBIJYZ-waaU,-1.0,3808180.0,,,,,,3798239.0,3808180.0
ECK120015152,1163,istR-2,-1.0,3853257.0,Sigma70,3853265.0,3853270.0,3853289.0,3853294.0,3853118.0,3853257.0
ECK120015153,1164,hcaEFCBD,1.0,2668982.0,Sigma70,2668971.0,2668977.0,2668948.0,2668954.0,2668982.0,2673249.0
ECK120015154,1165,yrdD-rimN-aroE-yrdB,-1.0,,,,,,,3429766.0,3431962.0
ECK120015155,1166,smf,-1.0,3433686.0,Sigma70,3433694.0,3433700.0,3433713.0,3433719.0,3432436.0,3433686.0
ECK120015156,1167,kdgK,1.0,,,,,,,3679419.0,3680348.0
ECK120015171,1168,galP,1.0,3088255.0,Sigma70,3088242.0,3088247.0,3088215.0,3088220.0,3088255.0,3089678.0
ECK120015172,1169,bdm-sra,-1.0,1556340.0,Sigma70,1556354.0,1556360.0,1556371.0,1556377.0,1555826.0,1556340.0
ECK120015173,1170,waaA,1.0,3808516.0,Sigma70,3808503.0,3808508.0,3808479.0,3808484.0,3808516.0,3809817.0
ECK120015174,1171,waaA,1.0,3808256.0,Sigma70,3808249.0,3808254.0,3808225.0,3808230.0,3808256.0,3809817.0
ECK120015175,1172,istR-1,-1.0,3853192.0,Sigma70,3853199.0,3853204.0,3853222.0,3853227.0,3853118.0,3853192.0
ECK120015176,1173,hcaR,-1.0,2668964.0,Sigma70,2668971.0,2668977.0,2668997.0,2669003.0,2668006.0,2668964.0
ECK120015177,1174,prpR,-1.0,348471.0,Sigma70,348481.0,348486.0,348503.0,348508.0,346857.0,348471.0
